Rez.-Nr.,Rank,CAS,Ingredient,Norm_Totalmenge,Total_Contrib,PC1_Contrib,PC2_Contrib,PC3_Contrib,PC4_Contrib
187.895P,6,706-14-9,gamma-Decalacton Kosher Halal,0.012573,0.31458,-0.09183,-0.14977,0.00746,0.06551
187.895P,7,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.010453,0.29086,-0.04533,-0.21461,-0.02278,-0.00814
187.895P,8,105-54-4,Ethylbutyrat Kosher Halal,0.051749,0.2679,-0.1569,0.07481,-0.00062,0.03556
187.895P,9,140-11-4,Benzylacetat Halal,0.011903,0.23266,-0.04752,0.03568,0.12951,0.01995
187.895P,10,142-62-1,Hexansäure kräftig,0.003834,0.1958,-0.12567,0.00819,0.05977,-0.00217
187.895P,11,141-78-6,Ethylacetat Kosher Halal,0.00108,0.18456,-0.05634,0.02434,-0.08865,0.01523
187.895P,12,7452-79-1,Ethyl-2-methylbutyrat Kosher Halal,0.024725,0.15678,-0.08435,0.0167,0.04376,0.01196
187.895P,13,3658-77-3,Furaneol Halal,0.011944,0.15132,-0.00039,-0.05511,-0.04187,-0.05396
187.895P,14,3681-71-8,cis-3-Hexenylacetat Halal Kosher,0.002397,0.13595,-0.05165,-0.01279,-0.05197,0.01954
187.895P,15,108-64-5,Ethylisovalerat Kosher Halal,3.1e-05,0.13267,-0.0273,0.02753,0.0294,-0.04845
187.895P,16,64-19-7,Essigsäure Halal Kosher,0.000272,0.11888,0.00077,0.02901,-0.07733,-0.01177
187.895P,17,103-26-4,"Methyl-trans-cinnamat, natürlich Kosher Halal",0.022397,0.11089,0.02481,-0.03623,-0.04496,-0.00488
187.895P,18,104-67-6,gamma-Undecalacton Halal,0.01185,0.0841,0.01239,-0.03525,-0.0247,0.01175
187.895P,19,79-09-4,Propionsäure Kosher Halal,6e-05,0.06545,-0.02368,0.01545,0.0153,-0.01102
187.895P,20,513-86-0,Acetoin 50% in PG Kosher Halal,0.009232,0.03996,-0.01324,0.00014,0.02528,-0.0013
187.896P,1,7011-83-8,Lactojasmon,1.9e-05,0.98341,0.17915,-0.03335,0.40391,-0.36699
187.896P,2,104-67-6,gamma-Undecalacton Halal,0.071917,0.62903,0.09269,-0.26369,-0.18478,0.08787
187.896P,3,111-13-7,2-Octanon Halal,0.001896,0.43537,-0.11222,-0.17262,0.02655,-0.12397
187.896P,4,7452-79-1,Ethyl-2-methylbutyrat Kosher Halal,0.088466,0.34506,0.18566,-0.03676,-0.09632,-0.02633
187.896P,5,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.009854,0.29351,-0.04574,-0.21657,-0.02299,-0.00821
187.896P,6,105-54-4,Ethylbutyrat Kosher Halal,0.055195,0.24863,-0.14562,0.06943,-0.00058,0.033
187.896P,7,142-62-1,Hexansäure kräftig,0.001536,0.2386,-0.15314,0.00998,0.07284,-0.00264
187.896P,8,116-53-0,2-Methylbuttersäure Halal Kosher,0.016928,0.22972,-0.12692,-0.03505,0.06311,-0.00463
187.896P,9,539-82-2,Ethylvalerat,0.003365,0.1649,-0.02953,0.03173,0.09865,-0.00499
187.896P,10,1754-62-7,Methyl-trans-cinnamat Halal,0.014783,0.14903,-0.02278,-0.0543,-0.04791,0.02404
187.896P,11,64-19-7,Essigsäure Halal Kosher,0.002582,0.10747,0.00069,0.02622,-0.06991,-0.01064
187.896P,12,431-03-8,Diacetyl Halal,0.001109,0.08896,0.00261,-0.02171,0.0219,0.04273
187.896P,13,141-78-6,Ethylacetat Kosher Halal,0.013664,0.08128,-0.02481,0.01072,-0.03904,0.00671
187.896P,14,75-07-0,Acetaldehyd Halal Kosher,0.003914,0.07729,-0.00578,0.01542,0.0384,-0.0177
187.896P,15,123-66-0,Ethylhexanoat Halal,0.028092,0.07664,-0.03496,0.01794,-0.00498,0.01876
187.896P,16,706-14-9,gamma-Decalacton Kosher Halal,0.038517,0.06816,0.0199,0.03245,-0.00162,-0.01419
187.896P,17,118-71-8,Maltol Kosher Halal,0.038272,0.03872,0.00657,0.01908,0.00227,0.0108
187.896P,18,24851-98-7,Methyldihydrojasmonat,0.000326,0.02024,-0.00236,0.01353,0.00036,-0.00399
187.896P,19,513-86-0,Acetoin 50% in PG Kosher Halal,0.002702,0.00396,0.00131,-1e-05,-0.00251,0.00013
187.897P,1,123-92-2,Isoamylacetat Halal,0.021812,2.14298,1.11082,-0.20066,0.08705,-0.74446
187.897P,2,540-18-1,Amylbutyrat,0.015147,1.21074,0.49524,-0.04789,0.19353,-0.47409
187.897P,3,706-14-9,gamma-Decalacton Kosher Halal,0.103443,1.026,0.29951,0.48849,-0.02433,-0.21367
187.897P,4,123-66-0,Ethylhexanoat Halal,0.121896,0.89543,0.40845,-0.20963,0.05821,-0.21914
187.897P,5,7011-83-8,Lactojasmon,1.7e-05,0.88669,0.16153,-0.03007,0.36418,-0.3309
187.897P,6,105-54-4,Ethylbutyrat Kosher Halal,0.247116,0.82462,0.48297,-0.23029,0.00191,-0.10946
187.897P,7,7452-79-1,Ethyl-2-methylbutyrat Kosher Halal,0.117051,0.57012,0.30674,-0.06073,-0.15914,-0.04351
187.897P,8,1754-62-7,Methyl-trans-cinnamat Halal,0.064595,0.45638,0.06977,0.16627,0.14672,-0.07362
187.897P,9,121-33-5,"Vanillin ex Eugenol, natürlich Halal Kosher, BG",0.064665,0.37738,0.00755,-0.06615,0.12973,0.17395
187.897P,10,116-53-0,2-Methylbuttersäure Halal Kosher,0.000542,0.33691,-0.18615,-0.05141,0.09256,-0.00679
187.897P,11,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.141941,0.29158,0.04544,0.21515,0.02284,0.00816
187.897P,12,3681-71-8,cis-3-Hexenylacetat Halal Kosher,0.017649,0.25197,0.09573,0.0237,0.09632,-0.03622
187.897P,13,141-78-6,Ethylacetat Kosher Halal,5.2e-05,0.193,-0.05892,0.02545,-0.0927,0.01593
187.897P,14,64-19-7,Essigsäure Halal Kosher,8.7e-05,0.1198,0.00077,0.02923,-0.07793,-0.01186
187.897P,15,140-11-4,Benzylacetat Halal,0.002869,0.03745,-0.00765,0.00574,0.02085,0.00321
187.897P,16,75-07-0,Acetaldehyd Halal Kosher,2.6e-05,0.02314,0.00173,-0.00462,-0.01149,0.0053
187.897P,17,3658-77-3,Furaneol Halal,0.080356,0.02025,5e-05,0.00737,0.0056,0.00722
187.897P,18,123-51-3,Isoamylalkohol Kosher Halal,0.000437,0.01413,-0.00513,0.00158,0.00622,0.00121
187.897P,19,539-82-2,Ethylvalerat,0.000297,0.00237,0.00042,-0.00046,-0.00142,7e-05
187.907,1,105-54-4,Ethylbutyrat Kosher Halal,0.005717,0.52532,-0.30767,0.1467,-0.00122,0.06973
187.907,2,706-14-9,gamma-Decalacton Kosher Halal,0.005116,0.4246,-0.12395,-0.20216,0.01007,0.08843
187.907,3,123-66-0,Ethylhexanoat Halal,0.002106,0.34593,-0.15779,0.08099,-0.02249,0.08466
187.907,4,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.002106,0.32783,-0.05109,-0.24189,-0.02567,-0.00917
187.907,5,7452-79-1,Ethyl-2-methylbutyrat Kosher Halal,0.005717,0.30643,-0.16487,0.03264,0.08554,0.02338
187.907,6,116-53-0,2-Methylbuttersäure Halal Kosher,0.011736,0.26369,-0.14569,-0.04024,0.07244,-0.00532
187.907,7,3658-77-3,Furaneol Halal,0.000542,0.17992,-0.00046,-0.06552,-0.04978,-0.06415
187.907,8,103-26-4,"Methyl-trans-cinnamat, natürlich Kosher Halal",0.001204,0.15803,-0.03536,0.05163,0.06408,0.00696
187.907,9,141-78-6,Ethylacetat Kosher Halal,0.005116,0.15144,-0.04623,0.01997,-0.07274,0.0125
187.907,10,3681-71-8,cis-3-Hexenylacetat Halal Kosher,0.002106,0.14334,-0.05446,-0.01348,-0.0548,0.02061
187.907,11,108-64-5,Ethylisovalerat Kosher Halal,0.000601,0.12368,-0.02545,0.02566,0.0274,-0.04517
187.907,12,64-19-7,Essigsäure Halal Kosher,0.000301,0.11874,0.00077,0.02897,-0.07724,-0.01176
187.907,13,106-27-4,Isoamylbutyrat Halal,0.000601,0.03536,-0.01163,0.00319,-0.00345,-0.01708
187.907,14,107-92-6,Buttersäure Halal Kosher,0.000301,0.02927,0.00402,0.01259,0.01224,-0.00042
187.907,15,123-51-3,Isoamylalkohol Kosher Halal,0.001505,0.00289,0.00105,-0.00032,-0.00127,-0.00025
187.914P,1,103-26-4,"Methyl-trans-cinnamat, natürlich Kosher Halal",0.063789,0.63612,0.14235,-0.20783,-0.25793,-0.02802
187.914P,2,79-09-4,Propionsäure Kosher Halal,0.032551,0.6035,0.21835,-0.14248,-0.14103,0.10164
187.914P,3,97-62-1,Ethylisobutyrat Halal,0.00204,0.43227,-0.06704,-0.23849,-0.08348,-0.04326
187.914P,4,118-71-8,Maltol Kosher Halal,0.131482,0.29052,0.0493,0.14317,0.01705,0.081
187.914P,5,8016-03-3,Davana-Öl,0.001208,0.2454,0.09467,-0.08146,-0.02254,-0.04673
187.914P,6,706-14-9,gamma-Decalacton Kosher Halal,0.047627,0.20256,0.05913,0.09644,-0.0048,-0.04218
187.914P,7,116-53-0,2-Methylbuttersäure Halal Kosher,0.076203,0.15802,0.08731,0.02411,-0.04341,0.00319
187.914P,8,7452-79-1,Ethyl-2-methylbutyrat Kosher Halal,0.061871,0.13568,0.073,-0.01445,-0.03787,-0.01035
187.914P,9,3658-77-3,Furaneol Halal,0.023636,0.122,-0.00032,-0.04443,-0.03375,-0.0435
187.914P,10,142-62-1,Hexansäure kräftig,0.019786,0.1013,0.06502,-0.00424,-0.03092,0.00112
187.914P,11,105-54-4,Ethylbutyrat Kosher Halal,0.11673,0.09549,0.05592,-0.02667,0.00022,-0.01267
187.914P,12,107-92-6,Buttersäure Halal Kosher,0.000797,0.02832,0.00389,0.01218,0.01184,-0.00041
187.914P,13,64-19-7,Essigsäure Halal Kosher,0.029819,0.02714,-0.00018,-0.00662,0.01765,0.00269
187.914P,14,141-78-6,Ethylacetat Kosher Halal,0.022133,0.01177,-0.00359,0.00155,-0.00566,0.00097
187.914P,15,105-37-3,Ethylpropionat Halal,0.000657,0.01114,-0.00199,0.00623,0.00252,0.0004
187.914P,16,140-11-4,Benzylacetat Halal,0.001541,0.00876,-0.00179,0.00134,0.00488,0.00075
187.914P,17,108-64-5,Ethylisovalerat Kosher Halal,0.008965,0.00811,0.00167,-0.00168,-0.0018,0.00296
187.916P,1,105-54-4,Ethylbutyrat Kosher Halal,0.020021,0.44532,-0.26082,0.12436,-0.00103,0.05911
187.916P,2,706-14-9,gamma-Decalacton Kosher Halal,0.013508,0.30079,-0.08781,-0.14321,0.00713,0.06264
187.916P,3,123-66-0,Ethylhexanoat Halal,0.007475,0.29029,-0.13242,0.06796,-0.01887,0.07104
187.916P,4,116-53-0,2-Methylbuttersäure Halal Kosher,0.008442,0.28523,-0.1576,-0.04353,0.07836,-0.00575
187.916P,5,121-33-5,"Vanillin ex Eugenol, natürlich Halal Kosher, BG",0.047348,0.23585,0.00472,-0.04134,0.08108,0.10871
187.916P,6,7452-79-1,Ethyl-2-methylbutyrat Kosher Halal,0.016499,0.22154,-0.1192,0.0236,0.06184,0.01691
187.916P,7,3658-77-3,Furaneol Halal,0.010788,0.15422,-0.0004,-0.05616,-0.04267,-0.05499
187.916P,8,106-27-4,Isoamylbutyrat Halal,0.003166,0.0868,0.02855,-0.00784,0.00848,0.04193
187.916P,9,79-09-4,Propionsäure Kosher Halal,0.005756,0.05183,0.01875,-0.01224,-0.01211,0.00873
187.916P,10,108-64-5,Ethylisovalerat Kosher Halal,0.005496,0.04655,-0.00958,0.00966,0.01032,-0.017
187.916P,11,118-71-8,Maltol Kosher Halal,0.010246,0.03699,-0.00628,-0.01823,-0.00217,-0.01031
187.916P,12,140-11-4,Benzylacetat Halal,0.000345,0.01708,0.00349,-0.00262,-0.00951,-0.00146
187.916P,13,513-86-0,Acetoin 50% in PG Kosher Halal,0.001113,0.01466,0.00486,-5e-05,-0.00927,0.00048
187.920P,1,7011-83-8,Lactojasmon,5.4e-05,2.95563,0.53845,-0.10024,1.21394,-1.10299
187.920P,2,109-94-4,Ethylformiat Halal,0.010382,2.91317,-0.19451,0.51771,1.611,-0.58995
187.920P,3,33467-73-1,cis-3-Hexenylformiat Kosher Halal,0.00279,2.06526,-0.11889,0.41682,1.16859,-0.36096
187.920P,4,124-07-2,Octansäure,0.015023,1.71549,-0.17291,0.61195,0.65521,-0.27541
187.920P,5,868-57-5,Methyl-2-methylbutyrat,0.040954,1.28659,-0.04629,0.47322,0.6204,-0.14667
187.920P,6,141-78-6,Ethylacetat Kosher Halal,0.107586,0.6896,0.21051,-0.09094,0.33123,-0.05692
187.920P,7,64-18-6,"Ameisensäure 80%, natürlich Kosher, Halal",0.002337,0.48558,0.06141,0.00831,0.29609,0.11977
187.920P,8,1754-62-7,Methyl-trans-cinnamat Halal,0.065699,0.4698,0.07183,0.17116,0.15103,-0.07578
187.920P,9,64-19-7,Essigsäure Halal Kosher,0.100181,0.37486,-0.00242,-0.09147,0.24385,0.03713
187.920P,10,123-66-0,Ethylhexanoat Halal,0.070801,0.36594,0.16692,-0.08567,0.02379,-0.08956
187.920P,11,116-53-0,2-Methylbuttersäure Halal Kosher,0.000143,0.33952,-0.18759,-0.05181,0.09327,-0.00685
187.920P,12,7452-79-1,Ethyl-2-methylbutyrat Kosher Halal,0.013141,0.24798,-0.13342,0.02641,0.06922,0.01892
187.920P,13,142-62-1,Hexansäure kräftig,0.004553,0.1824,-0.11707,0.00763,0.05568,-0.00202
187.920P,14,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.114718,0.171,0.02665,0.12617,0.01339,0.00478
187.920P,15,121-33-5,"Vanillin ex Eugenol, natürlich Halal Kosher, BG",0.00532,0.10765,-0.00215,0.01887,-0.03701,-0.04962
187.920P,16,118-71-8,Maltol Kosher Halal,0.063034,0.10562,0.01792,0.05205,0.0062,0.02945
187.920P,17,3681-71-8,cis-3-Hexenylacetat Halal Kosher,0.004022,0.09462,-0.03595,-0.0089,-0.03617,0.0136
187.920P,18,706-14-9,gamma-Decalacton Kosher Halal,0.028308,0.08246,-0.02407,-0.03926,0.00196,0.01717
187.920P,19,6728-26-3,trans-2-Hexenal Kosher Halal,0.000221,0.0818,-0.01111,0.03199,0.03154,-0.00717
187.920P,20,3658-77-3,Furaneol Halal,0.044844,0.06881,-0.00018,-0.02506,-0.01904,-0.02454
187.923P,1,123-66-0,Ethylhexanoat Halal,0.18742,1.57443,0.71817,-0.3686,0.10234,-0.38532
187.923P,2,105-54-4,Ethylbutyrat Kosher Halal,0.320886,1.23716,0.72458,-0.34549,0.00286,-0.16422
187.923P,3,85-91-6,Dimethylanthranilat,0.006998,1.22841,0.06562,-0.58303,-0.48397,-0.09579
187.923P,4,103-26-4,"Methyl-trans-cinnamat, natürlich Kosher Halal",0.083568,0.8871,0.19851,-0.28983,-0.3597,-0.03907
187.923P,5,79-09-4,Propionsäure Kosher Halal,0.035851,0.67145,0.24293,-0.15852,-0.15691,0.11308
187.923P,6,105-37-3,Ethylpropionat Halal,0.02074,0.61747,0.11044,-0.3454,-0.13948,-0.02214
187.923P,7,116-53-0,2-Methylbuttersäure Halal Kosher,0.114247,0.40687,0.2248,0.06209,-0.11178,0.00821
187.923P,8,75-18-3,"Dimethylsulfid, natürlich Kosher Halal BG, V",0.001623,0.37412,0.07584,-0.11597,-0.12587,-0.05645
187.923P,9,7452-79-1,Ethyl-2-methylbutyrat Kosher Halal,0.080069,0.27896,0.15009,-0.02971,-0.07787,-0.02129
187.923P,10,90045-90-2,"Iris-Concrete, 8% Iron Halal",0.000325,0.27809,0.09791,-0.06547,-0.10234,0.01237
187.923P,11,142-62-1,Hexansäure kräftig,0.028245,0.25884,0.16613,-0.01083,-0.07902,0.00286
187.923P,12,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.028042,0.21294,-0.03319,-0.15712,-0.01668,-0.00596
187.923P,13,3681-71-8,cis-3-Hexenylacetat Halal Kosher,0.002535,0.13242,-0.05031,-0.01246,-0.05062,0.01904
187.923P,14,706-14-9,gamma-Decalacton Kosher Halal,0.041531,0.11262,0.03288,0.05362,-0.00267,-0.02345
187.923P,15,108-64-5,Ethylisovalerat Kosher Halal,0.011764,0.05223,0.01075,-0.01084,-0.01157,0.01907
187.923P,16,107-92-6,Buttersäure Halal Kosher,0.036155,0.03966,-0.00545,-0.01705,-0.01659,0.00057
188.118P,1,1754-62-7,Methyl-trans-cinnamat Halal,0.164297,1.66815,0.25503,0.60775,0.53627,-0.26909
188.118P,2,7452-79-1,Ethyl-2-methylbutyrat Kosher Halal,0.210637,1.30693,0.70317,-0.13921,-0.36482,-0.09973
188.118P,3,105-57-7,Acetal Halal,0.005266,1.21503,-0.19447,-0.37452,-0.40765,-0.23839
188.118P,4,105-54-4,Ethylbutyrat Kosher Halal,0.302791,1.13597,0.66531,-0.31723,0.00263,-0.15079
188.118P,5,706-14-9,gamma-Decalacton Kosher Halal,0.081622,0.70407,0.20553,0.33522,-0.0167,-0.14663
188.118P,6,123-66-0,Ethylhexanoat Halal,0.078989,0.45079,0.20563,-0.10554,0.0293,-0.11032
188.118P,7,431-03-8,Diacetyl Halal,0.00316,0.42306,0.01242,-0.10325,0.10416,0.20324
188.118P,8,116-53-0,2-Methylbuttersäure Halal Kosher,0.013165,0.25434,-0.14053,-0.03881,0.06987,-0.00513
188.118P,9,141-78-6,Ethylacetat Kosher Halal,0.005266,0.15021,-0.04585,0.01981,-0.07215,0.0124
188.118P,10,3681-71-8,cis-3-Hexenylacetat Halal Kosher,0.013165,0.13793,0.0524,0.01298,0.05273,-0.01983
188.118P,11,3658-77-3,Furaneol Halal,0.019747,0.13175,-0.00034,-0.04798,-0.03645,-0.04698
188.118P,12,108-64-5,Ethylisovalerat Kosher Halal,0.005793,0.04188,-0.00862,0.00869,0.00928,-0.01529
188.118P,13,107-92-6,Buttersäure Halal Kosher,0.003949,0.02226,0.00306,0.00957,0.00931,-0.00032
188.118P,14,142-62-1,Hexansäure kräftig,0.013165,0.02202,-0.01413,0.00092,0.00672,-0.00024
188.118P,15,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.078989,0.01273,0.00198,0.00939,0.001,0.00036
188.375P,1,97-64-3,Ethyllactat Halal,0.172087,0.78252,-0.31621,-0.28239,0.06876,-0.11515
188.375P,2,85-91-6,Dimethylanthranilat,0.004214,0.72456,0.0387,-0.3439,-0.28547,-0.0565
188.375P,3,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.003162,0.32315,-0.05036,-0.23844,-0.02531,-0.00904
188.375P,4,123-66-0,Ethylhexanoat Halal,0.057595,0.22909,0.1045,-0.05363,0.01489,-0.05607
188.375P,5,116-53-0,2-Methylbuttersäure Halal Kosher,0.022476,0.19343,-0.10687,-0.02952,0.05314,-0.0039
188.375P,6,3681-71-8,cis-3-Hexenylacetat Halal Kosher,0.000705,0.17898,-0.068,-0.01684,-0.06842,0.02573
188.375P,7,706-14-9,gamma-Decalacton Kosher Halal,0.021776,0.17881,-0.0522,-0.08513,0.00424,0.03724
188.375P,8,142-62-1,Hexansäure kräftig,0.022476,0.1514,0.09717,-0.00633,-0.04622,0.00168
188.375P,9,105-54-4,Ethylbutyrat Kosher Halal,0.077262,0.12523,-0.07334,0.03497,-0.00029,0.01662
188.375P,10,103-26-4,"Methyl-trans-cinnamat, natürlich Kosher Halal",0.023181,0.12084,0.02704,-0.03948,-0.049,-0.00532
188.375P,11,105-37-3,Ethylpropionat Halal,0.004567,0.11125,0.0199,-0.06223,-0.02513,-0.00399
188.375P,12,7452-79-1,Ethyl-2-methylbutyrat Kosher Halal,0.038634,0.04727,-0.02543,0.00504,0.0132,0.00361
188.375P,13,79-09-4,Propionsäure Kosher Halal,0.002002,0.02545,-0.00921,0.00601,0.00595,-0.00429
188.375P,14,107-92-6,Buttersäure Halal Kosher,0.017562,0.00392,-0.00054,-0.00168,-0.00164,6e-05
188.402P,1,105-54-4,Ethylbutyrat Kosher Halal,4.7e-05,0.55703,-0.32624,0.15556,-0.00129,0.07394
188.402P,2,706-14-9,gamma-Decalacton Kosher Halal,4.2e-05,0.49945,-0.1458,-0.23779,0.01184,0.10401
188.402P,3,123-66-0,Ethylhexanoat Halal,1.8e-05,0.36757,-0.16766,0.08605,-0.02389,0.08996
188.402P,4,7452-79-1,Ethyl-2-methylbutyrat Kosher Halal,4.7e-05,0.35107,-0.18889,0.03739,0.098,0.02679
188.402P,5,116-53-0,2-Methylbuttersäure Halal Kosher,9.6e-05,0.33983,-0.18776,-0.05186,0.09336,-0.00685
188.402P,6,928-96-1,cis-3-Hexen-1-ol Halal Kosher,1.8e-05,0.33708,-0.05253,-0.24872,-0.0264,-0.00943
188.402P,7,3681-71-8,cis-3-Hexenylacetat Halal Kosher,1.8e-05,0.19646,-0.07464,-0.01848,-0.0751,0.02824
188.402P,8,141-78-6,Ethylacetat Kosher Halal,4.2e-05,0.19308,-0.05894,0.02546,-0.09274,0.01594
188.402P,9,3658-77-3,Furaneol Halal,4e-06,0.18127,-0.00047,-0.06601,-0.05015,-0.06463
188.402P,10,103-26-4,"Methyl-trans-cinnamat, natürlich Kosher Halal",9e-06,0.17319,-0.03876,0.05658,0.07023,0.00763
188.402P,11,108-64-5,Ethylisovalerat Kosher Halal,4e-06,0.13309,-0.02738,0.02761,0.02949,-0.0486
188.402P,12,64-19-7,Essigsäure Halal Kosher,2e-06,0.12022,0.00078,0.02933,-0.0782,-0.01191
188.402P,13,106-27-4,Isoamylbutyrat Halal,4e-06,0.06379,-0.02098,0.00576,-0.00623,-0.03082
188.402P,14,107-92-6,Buttersäure Halal Kosher,2e-06,0.02984,0.0041,0.01283,0.01248,-0.00043
188.402P,15,123-51-3,Isoamylalkohol Kosher Halal,1.1e-05,0.02093,-0.00759,0.00234,0.00921,0.00179
188.402P,16,98-86-2,"Acetophenon, natürlich Halal",4e-06,0.00649,-0.00156,0.00102,0.00305,0.00086
188.412P,1,112-14-1,"Octylacetat, natürlich",0.001024,3.38387,0.59468,0.91662,-0.94707,0.9255
188.412P,2,27625-35-0,"Isoamyl-2-methylbutyrat, natürlich",0.006877,3.28663,0.75867,0.75934,-0.95583,0.81279
188.412P,3,659-70-1,Isoamylisovalerat Kosher Halal,0.03292,2.95366,0.68362,0.69413,-0.41578,1.16013
188.412P,4,106-32-1,Ethyloctanoat Halal Kosher,0.013578,2.66698,0.43046,0.68687,-0.71396,0.83569
188.412P,5,111-27-3,Hexanol Kosher Halal,0.055072,1.94498,0.18938,0.59064,-0.37332,0.79163
188.412P,6,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.392468,1.40131,0.2184,1.03398,0.10975,0.03919
188.412P,7,93-92-5,Styralylacetat Halal,0.003541,0.87009,-0.27864,-0.03104,-0.31192,-0.24848
188.412P,8,116-53-0,2-Methylbuttersäure Halal Kosher,0.146854,0.62016,0.34265,0.09463,-0.17037,0.01251
188.412P,9,142-62-1,Hexansäure kräftig,0.041684,0.50914,0.32678,-0.0213,-0.15543,0.00563
188.412P,10,78-70-6,"Linalool ex HO, natürlich Kosher Halal BG",0.000922,0.46683,0.0928,0.12613,-0.18418,0.06374
188.412P,11,706-14-9,gamma-Decalacton Kosher Halal,0.05513,0.31325,0.09144,0.14914,-0.00743,-0.06524
188.412P,12,123-66-0,Ethylhexanoat Halal,0.055277,0.20507,0.09354,-0.04801,0.01333,-0.05019
188.412P,13,108-64-5,Ethylisovalerat Kosher Halal,0.019255,0.17025,0.03503,-0.03533,-0.03772,0.06217
188.412P,14,121-33-5,"Vanillin ex Eugenol, natürlich Halal Kosher, BG",0.001288,0.14061,-0.00281,0.02465,-0.04834,-0.06481
188.412P,15,100-52-7,Benzaldehyd Kosher Halal,0.000644,0.09638,0.01722,0.07437,-0.00237,-0.00243
188.412P,16,103-26-4,"Methyl-trans-cinnamat, natürlich Kosher Halal",0.009788,0.0491,-0.01099,0.01604,0.01991,0.00216
188.412P,17,16491-36-4,cis-3-Hexenylbutyrat Halal,0.000585,0.04265,0.00491,0.00248,-0.02451,-0.01076
188.412P,18,3681-71-8,cis-3-Hexenylacetat Halal Kosher,0.009335,0.04051,0.01539,0.00381,0.01549,-0.00582
188.412P,19,105-54-4,Ethylbutyrat Kosher Halal,0.105213,0.03108,0.0182,-0.00868,7e-05,-0.00413
188.412P,20,142-92-7,Hexylacetat Kosher Halal,0.002985,0.02274,-0.00285,-0.00471,-0.00619,-0.00898
188.481KHP,1,765-70-8,Cycloten Halal Kosher,0.005276,4.21225,-0.39335,-0.64684,1.22034,1.95171
188.481KHP,2,4166-20-5,Furaneolacetat Halal Kosher,0.002269,3.89208,-0.31158,-0.58388,1.05374,1.94287
188.481KHP,3,121-33-5,"Vanillin ex Eugenol, natürlich Halal Kosher, BG",0.428629,3.35209,0.06706,-0.5876,1.15231,1.54511
188.481KHP,4,705-86-2,delta-Decalacton Halal Kosher,0.000983,2.73398,-0.29888,-0.52496,0.66608,1.24406
188.481KHP,5,431-03-8,Diacetyl Halal,0.016786,2.64302,0.0776,-0.64505,0.6507,1.26968
188.481KHP,6,3142-72-1,2-Methyl-2-pentensäure,0.007674,1.10573,-0.1332,-0.19556,0.36799,0.40898
188.481KHP,7,659-70-1,Isoamylisovalerat Kosher Halal,0.009842,0.70754,0.16376,0.16628,-0.0996,0.2779
188.481KHP,8,1754-62-7,Methyl-trans-cinnamat Halal,0.081533,0.66225,0.10125,0.24128,0.2129,-0.10683
188.481KHP,9,111-27-3,Hexanol Kosher Halal,0.018839,0.5292,0.05153,0.16071,-0.10158,0.21539
188.481KHP,10,706-14-9,gamma-Decalacton Kosher Halal,0.00752,0.38913,-0.11359,-0.18527,0.00923,0.08104
188.481KHP,11,116-53-0,2-Methylbuttersäure Halal Kosher,0.004019,0.31416,-0.17358,-0.04794,0.08631,-0.00634
188.481KHP,12,7452-79-1,Ethyl-2-methylbutyrat Kosher Halal,0.008633,0.28347,-0.15252,0.03019,0.07913,0.02163
188.481KHP,13,142-92-7,Hexylacetat Kosher Halal,0.007444,0.2395,0.03005,0.04962,0.06524,0.09459
188.481KHP,14,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.029194,0.20784,-0.03239,-0.15336,-0.01628,-0.00581
188.481KHP,15,142-62-1,Hexansäure kräftig,0.003242,0.20682,-0.13274,0.00865,0.06314,-0.00229
188.481KHP,16,123-66-0,Ethylhexanoat Halal,0.018969,0.17119,-0.07809,0.04008,-0.01113,0.0419
188.481KHP,17,105-54-4,Ethylbutyrat Kosher Halal,0.071941,0.15498,-0.09077,0.04328,-0.00036,0.02057
188.481KHP,18,64-18-6,"Ameisensäure 80%, natürlich Kosher, Halal",0.000742,0.13446,0.01701,0.0023,0.08199,0.03317
188.481KHP,19,64-19-7,Essigsäure Halal Kosher,0.001439,0.11312,0.00073,0.0276,-0.07358,-0.0112
188.481KHP,20,100-52-7,Benzaldehyd Kosher Halal,6.1e-05,0.08764,-0.01566,-0.06763,0.00215,0.00221
188.491P,1,3658-77-3,Furaneol Halal,0.428472,0.8933,0.00231,0.32532,0.24715,0.31853
188.491P,2,706-14-9,gamma-Decalacton Kosher Halal,0.093693,0.88215,0.25751,0.42,-0.02092,-0.18371
188.491P,3,105-54-4,Ethylbutyrat Kosher Halal,0.148937,0.27559,0.16141,-0.07696,0.00064,-0.03658
188.491P,4,7452-79-1,Ethyl-2-methylbutyrat Kosher Halal,0.071498,0.21147,0.11378,-0.02253,-0.05903,-0.01614
188.491P,5,3681-71-8,cis-3-Hexenylacetat Halal Kosher,0.0008,0.17657,-0.06708,-0.01661,-0.0675,0.02538
