Rez.-Nr.,Dom_OT,Rank,CAS,Ingredient,OAV,Total_Contrib,PC1_Contrib,PC2_Contrib,PC3_Contrib,PC4_Contrib
185.513P,fresh,1,98-55-5,alpha-Terpineol Kosher Halal,0.03262,3.13748,-0.20021,1.90739,-0.77201,-0.25786
185.513P,fresh,2,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.0199,0.28687,-0.05593,-0.06546,-0.04744,0.11805
185.513P,fresh,3,105-54-4,Ethylbutyrat Kosher Halal,0.00585,0.2545,-0.20888,0.0054,0.03973,0.00049
185.513P,fresh,4,3681-71-8,cis-3-Hexenylacetat Halal Kosher,0.001,0.23952,-0.08095,-0.04436,-0.06015,0.05407
185.513P,fresh,5,7452-79-1,Ethyl-2-methylbutyrat Kosher Halal,0.0027,0.22445,-0.18595,-0.01381,-0.0174,0.00729
185.513P,fresh,6,142-62-1,Hexansäure kräftig,0.00155,0.20978,-0.14056,-0.02984,0.02749,-0.01188
185.513P,fresh,7,706-14-9,gamma-Decalacton Kosher Halal,0.0073,0.20793,-0.16832,-0.00404,0.01343,0.02213
185.513P,fresh,8,123-66-0,Ethylhexanoat Halal,0.00175,0.19381,-0.13572,0.00039,0.03728,-0.02041
185.513P,fresh,9,3658-77-3,Furaneol Halal,0.0,0.17467,-0.01906,-0.03363,-0.03978,0.0822
185.513P,fresh,10,116-53-0,2-Methylbuttersäure Halal Kosher,0.00011,0.15658,-0.11723,0.0017,0.01547,-0.02218
185.514,fruity,1,105-57-7,Acetal Halal,0.00146,0.47241,-0.06424,0.02473,0.30452,0.07892
185.514,fruity,2,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.00102,0.37206,-0.07254,-0.0849,-0.06152,0.1531
185.514,fruity,3,93-92-5,Styralylacetat Halal,0.005068,0.34838,-0.12781,-0.1354,0.04927,0.03591
185.514,fruity,4,3681-71-8,cis-3-Hexenylacetat Halal Kosher,0.0005,0.25176,-0.08508,-0.04663,-0.06322,0.05683
185.514,fruity,5,142-62-1,Hexansäure kräftig,0.00384,0.18764,-0.12573,-0.02669,0.02459,-0.01062
185.514,fruity,6,78-70-6,"Linalool ex HO, natürlich Kosher Halal BG",0.0,0.18282,-0.01321,-0.07571,-0.06141,-0.03249
185.514,fruity,7,3658-77-3,Furaneol Halal,0.0,0.17467,-0.01906,-0.03363,-0.03978,0.0822
185.514,fruity,8,116-53-0,2-Methylbuttersäure Halal Kosher,0.0,0.17294,-0.12948,0.00188,0.01708,-0.0245
185.514,fruity,9,659-70-1,Isoamylisovalerat Kosher Halal,0.0,0.15612,-0.04692,-0.01561,-0.09099,0.00259
185.514,fruity,10,142-92-7,Hexylacetat Kosher Halal,6.6e-05,0.15071,-0.0297,-0.00814,-0.08469,0.02819
185.578P,fruity,1,431-03-8,Diacetyl Halal,0.040905,1.60695,0.72764,-0.17613,-0.43071,0.27247
185.578P,fruity,2,5471-51-2,Himbeerketon Halal,0.1008,1.36593,0.68144,-0.14987,0.04905,-0.48557
185.578P,fruity,3,7452-79-1,Ethyl-2-methylbutyrat Kosher Halal,0.4835,1.34846,1.11717,0.08295,0.10452,-0.04382
185.578P,fruity,4,64-19-7,Essigsäure Halal Kosher,0.000402,1.26458,0.38912,-0.1652,0.09223,-0.61803
185.578P,fruity,5,79-09-4,Propionsäure Kosher Halal,0.001862,1.05284,0.47175,-0.13044,0.15259,-0.29805
185.578P,fruity,6,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.36775,1.05106,0.20492,0.23983,0.1738,-0.43251
185.578P,fruity,7,106-27-4,Isoamylbutyrat Halal,0.005836,1.01929,0.2542,-0.08006,0.22713,-0.45791
185.578P,fruity,8,659-70-1,Isoamylisovalerat Kosher Halal,0.005686,0.93621,0.28138,0.0936,0.54568,-0.01556
185.578P,fruity,9,105-54-4,Ethylbutyrat Kosher Halal,0.36983,0.40139,0.32945,-0.00851,-0.06267,-0.00077
185.578P,fruity,10,118-71-8,Maltol Kosher Halal,0.012336,0.36609,0.13274,-0.02644,0.03006,-0.17685
185.615,fruity,1,108-64-5,Ethylisovalerat Kosher Halal,0.027962,1.38281,0.59327,-0.22579,0.24263,-0.32112
185.615,fruity,2,79-09-4,Propionsäure Kosher Halal,0.00144,0.80367,0.36011,-0.09957,0.11648,-0.22752
185.615,fruity,3,105-54-4,Ethylbutyrat Kosher Halal,0.31668,0.31735,0.26047,-0.00673,-0.04955,-0.00061
185.615,fruity,4,104-67-6,gamma-Undecalacton Halal,0.10198,0.30953,0.09041,-0.10271,-0.03839,-0.07803
185.615,fruity,5,7452-79-1,Ethyl-2-methylbutyrat Kosher Halal,0.14315,0.30195,0.25016,0.01857,0.0234,-0.00981
185.615,fruity,6,1754-62-7,Methyl-trans-cinnamat Halal,0.015067,0.28734,0.20253,-0.03176,0.0003,-0.05275
185.615,fruity,7,142-62-1,Hexansäure kräftig,0.05372,0.28238,0.18921,0.04017,-0.03701,0.01599
185.615,fruity,8,3681-71-8,cis-3-Hexenylacetat Halal Kosher,0.00025,0.25787,-0.08715,-0.04776,-0.06476,0.05821
185.615,fruity,9,706-14-9,gamma-Decalacton Kosher Halal,0.0,0.24788,-0.20066,-0.00482,0.01601,0.02639
185.615,fruity,10,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.14389,0.2362,0.04605,0.0539,0.03906,-0.0972
185.621P,fruity,1,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.38487,1.10778,0.21598,0.25277,0.18318,-0.45585
185.621P,fruity,2,142-92-7,Hexylacetat Kosher Halal,0.0048,0.95149,0.18752,0.05138,0.53464,-0.17794
185.621P,fruity,3,7452-79-1,Ethyl-2-methylbutyrat Kosher Halal,0.25936,0.69071,0.57224,0.04249,0.05354,-0.02244
185.621P,fruity,4,2445-77-4,2-Methylbutylisovalerat,0.000526,0.52925,0.07592,-0.00268,0.21947,-0.23118
185.621P,fruity,5,1754-62-7,Methyl-trans-cinnamat Halal,0.020877,0.45935,0.32377,-0.05078,0.00048,-0.08433
185.621P,fruity,6,3658-77-3,Furaneol Halal,0.326543,0.43719,0.0477,0.08417,0.09958,-0.20574
185.621P,fruity,7,107-92-6,Buttersäure Halal Kosher,0.001317,0.34246,0.16381,-0.03484,0.03143,-0.11239
185.621P,fruity,8,706-14-9,gamma-Decalacton Kosher Halal,0.10392,0.29522,0.23899,0.00574,-0.01907,-0.03143
185.621P,fruity,9,64-19-7,Essigsäure Halal Kosher,0.000119,0.29254,0.09002,-0.03822,0.02134,-0.14297
185.621P,fruity,10,659-70-1,Isoamylisovalerat Kosher Halal,0.002253,0.27741,0.08337,0.02774,0.16169,-0.00461
185.644P,fruity,1,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.3363,0.94501,0.18424,0.21563,0.15626,-0.38887
185.644P,fruity,2,142-92-7,Hexylacetat Kosher Halal,0.004365,0.85042,0.1676,0.04592,0.47786,-0.15904
185.644P,fruity,3,2445-77-4,2-Methylbutylisovalerat,0.000516,0.5174,0.07422,-0.00262,0.21456,-0.226
185.644P,fruity,4,7452-79-1,Ethyl-2-methylbutyrat Kosher Halal,0.19825,0.49098,0.40676,0.0302,0.03806,-0.01595
185.644P,fruity,5,3658-77-3,Furaneol Halal,0.303667,0.39953,0.04359,0.07692,0.091,-0.18802
185.644P,fruity,6,1754-62-7,Methyl-trans-cinnamat Halal,0.0187,0.39501,0.27842,-0.04366,0.00041,-0.07252
185.644P,fruity,7,64-19-7,Essigsäure Halal Kosher,0.000116,0.28327,0.08716,-0.037,0.02066,-0.13844
185.644P,fruity,8,659-70-1,Isoamylisovalerat Kosher Halal,0.002242,0.27539,0.08277,0.02753,0.16051,-0.00458
185.644P,fruity,9,107-92-6,Buttersäure Halal Kosher,0.000998,0.23708,0.1134,-0.02412,0.02176,-0.0778
185.644P,fruity,10,706-14-9,gamma-Decalacton Kosher Halal,0.09075,0.22929,0.18562,0.00446,-0.01481,-0.02441
185.664,fruity,1,118-71-8,Maltol Kosher Halal,0.015281,0.48315,0.17518,-0.03489,0.03968,-0.2334
185.664,fruity,2,3658-77-3,Furaneol Halal,0.237925,0.28749,0.03136,0.05535,0.06548,-0.13529
185.664,fruity,3,100-52-7,Benzaldehyd Kosher Halal,0.000464,0.26038,0.02604,0.12488,0.00948,-0.09998
185.664,fruity,4,7452-79-1,Ethyl-2-methylbutyrat Kosher Halal,0.0,0.23528,-0.19492,-0.01447,-0.01824,0.00765
185.664,fruity,5,142-62-1,Hexansäure kräftig,0.00057,0.21926,-0.14692,-0.03119,0.02874,-0.01241
185.664,fruity,6,706-14-9,gamma-Decalacton Kosher Halal,0.00819,0.20307,-0.16439,-0.00395,0.01312,0.02162
185.664,fruity,7,868-57-5,Methyl-2-methylbutyrat,0.02112,0.19485,0.04695,-0.00927,0.01793,-0.1207
185.664,fruity,8,78-70-6,"Linalool ex HO, natürlich Kosher Halal BG",0.0,0.18282,-0.01321,-0.07571,-0.06141,-0.03249
185.664,fruity,9,105-54-4,Ethylbutyrat Kosher Halal,0.04148,0.18057,-0.14821,0.00383,0.02819,0.00035
185.664,fruity,10,116-53-0,2-Methylbuttersäure Halal Kosher,0.0,0.17294,-0.12948,0.00188,0.01708,-0.0245
185.675P,fresh,1,6728-26-3,trans-2-Hexenal Kosher Halal,0.00248,1.04309,-0.08942,0.50841,-0.2135,-0.23176
185.675P,fresh,2,111-27-3,Hexanol Kosher Halal,0.01,0.694,0.03888,0.11782,0.47859,0.05871
185.675P,fresh,3,105-53-3,Diethylmalonat Halal Kosher,9e-06,0.48215,-0.15757,0.04918,0.0842,-0.1912
185.675P,fresh,4,695-06-7,gamma-Hexalacton Halal,1.6e-05,0.47567,-0.17453,0.03634,0.07681,-0.18799
185.675P,fresh,5,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.19406,0.4319,0.0842,0.09855,0.07142,-0.17773
185.675P,fresh,6,118-71-8,Maltol Kosher Halal,0.011,0.31288,0.11345,-0.02259,0.02569,-0.15114
185.675P,fresh,7,713-95-1,delta-Dodecalacton Halal,0.00494,0.23693,-0.03754,-0.02427,0.0656,-0.10952
185.675P,fresh,8,142-62-1,Hexansäure kräftig,0.0,0.22479,-0.15062,-0.03198,0.02946,-0.01273
185.675P,fresh,9,78-70-6,"Linalool ex HO, natürlich Kosher Halal BG",0.000276,0.17725,0.01281,0.07341,0.05954,0.0315
185.675P,fresh,10,134-20-3,Methylanthranilat Halal,0.0264,0.17641,0.00839,0.03779,0.10985,0.02037
185.727P,fresh,1,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.0,0.37671,-0.07344,-0.08596,-0.06229,0.15502
185.727P,fresh,2,3681-71-8,cis-3-Hexenylacetat Halal Kosher,0.0,0.26399,-0.08922,-0.04889,-0.06629,0.05959
185.727P,fresh,3,105-54-4,Ethylbutyrat Kosher Halal,0.00238,0.26184,-0.2149,0.00555,0.04088,0.0005
185.727P,fresh,4,706-14-9,gamma-Decalacton Kosher Halal,0.0,0.24788,-0.20066,-0.00482,0.01601,0.02639
185.727P,fresh,5,7452-79-1,Ethyl-2-methylbutyrat Kosher Halal,0.0,0.23528,-0.19492,-0.01447,-0.01824,0.00765
185.727P,fresh,6,142-62-1,Hexansäure kräftig,0.0,0.22479,-0.15062,-0.03198,0.02946,-0.01273
185.727P,fresh,7,123-66-0,Ethylhexanoat Halal,0.0,0.20026,-0.14024,0.00041,0.03852,-0.02109
185.727P,fresh,8,78-70-6,"Linalool ex HO, natürlich Kosher Halal BG",0.0,0.18282,-0.01321,-0.07571,-0.06141,-0.03249
185.727P,fresh,9,3658-77-3,Furaneol Halal,0.0,0.17467,-0.01906,-0.03363,-0.03978,0.0822
185.727P,fresh,10,116-53-0,2-Methylbuttersäure Halal Kosher,0.0,0.17294,-0.12948,0.00188,0.01708,-0.0245
185.741P,fruity,1,103-37-7,Benzylbutyrat,0.003795,0.9537,-0.22615,-0.19028,-0.18711,0.35017
185.741P,fruity,2,100-52-7,Benzaldehyd Kosher Halal,0.000456,0.2548,0.02549,0.1222,0.00928,-0.09784
185.741P,fruity,3,119-36-8,Methylsalicylat Halal,0.0041,0.25417,-0.07794,-0.02796,0.06628,-0.08199
185.741P,fruity,4,706-14-9,gamma-Decalacton Kosher Halal,0.0,0.24788,-0.20066,-0.00482,0.01601,0.02639
185.741P,fruity,5,3658-77-3,Furaneol Halal,0.210375,0.23875,0.02605,0.04597,0.05438,-0.11236
185.741P,fruity,6,142-62-1,Hexansäure kräftig,0.0,0.22479,-0.15062,-0.03198,0.02946,-0.01273
185.741P,fruity,7,3681-71-8,cis-3-Hexenylacetat Halal Kosher,0.00222,0.20971,-0.07087,-0.03884,-0.05266,0.04733
185.741P,fruity,8,123-66-0,Ethylhexanoat Halal,0.0043,0.18442,-0.12915,0.00037,0.03548,-0.01942
185.741P,fruity,9,78-70-6,"Linalool ex HO, natürlich Kosher Halal BG",0.0,0.18282,-0.01321,-0.07571,-0.06141,-0.03249
185.741P,fruity,10,1754-62-7,Methyl-trans-cinnamat Halal,0.0,0.16339,-0.11516,0.01806,-0.00017,0.02999
185.748P,fruity,1,13419-69-7,trans-2-Hexensäure Kosher Halal,0.006224,2.71199,0.99727,0.23157,1.2354,0.24776
185.748P,fruity,2,659-70-1,Isoamylisovalerat Kosher Halal,0.014011,2.52429,0.75867,0.25238,1.47129,-0.04195
185.748P,fruity,3,539-82-2,Ethylvalerat,0.022564,2.31506,0.85899,0.18045,1.19728,0.07834
185.748P,fruity,4,10544-63-5,Ethyl-trans-2-crotonat,0.000677,2.04532,0.91188,0.15399,0.93945,0.04
185.748P,fruity,5,116-53-0,2-Methylbuttersäure Halal Kosher,0.009963,1.29849,0.97219,-0.01412,-0.12826,0.18392
185.748P,fruity,6,142-62-1,Hexansäure kräftig,0.15929,1.20781,0.80932,0.17182,-0.15829,0.06838
185.748P,fruity,7,706-14-9,gamma-Decalacton Kosher Halal,0.23343,0.90459,0.73228,0.01758,-0.05844,-0.0963
185.748P,fruity,8,1754-62-7,Methyl-trans-cinnamat Halal,0.03587,0.89876,0.63348,-0.09935,0.00094,-0.16499
185.748P,fruity,9,3681-71-8,cis-3-Hexenylacetat Halal Kosher,0.04688,0.85755,0.28981,0.15882,0.21535,-0.19356
185.748P,fruity,10,142-92-7,Hexylacetat Kosher Halal,0.00412,0.7936,0.15641,0.04285,0.44593,-0.14841
185.796P,warm,1,4077-47-8,"Mesifuran, natürlich",0.00097,0.59941,-0.31648,-0.01999,-0.16445,0.09848
185.796P,warm,2,112-12-9,"2-Undecanon, natürlich Halal",0.00012,0.3372,-0.14781,0.05877,-0.11645,0.01415
185.796P,warm,3,107-87-9,"2-Pentanon, natürlich Halal",1.6e-05,0.31767,-0.13891,0.05594,-0.1098,0.01302
185.796P,warm,4,513-86-0,Acetoin 50% in PG Kosher Halal,0.000446,0.27691,-0.00823,0.18143,-0.07643,-0.01082
185.796P,warm,5,3681-71-8,cis-3-Hexenylacetat Halal Kosher,1e-05,0.26375,-0.08913,-0.04885,-0.06623,0.05953
185.796P,warm,6,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.02954,0.24398,-0.04757,-0.05567,-0.04034,0.1004
185.796P,warm,7,6728-26-3,trans-2-Hexenal Kosher Halal,0.00075,0.23694,-0.02031,0.11549,-0.0485,-0.05264
185.796P,warm,8,142-62-1,Hexansäure kräftig,0.00014,0.22343,-0.14971,-0.03178,0.02928,-0.01265
185.796P,warm,9,706-14-9,gamma-Decalacton Kosher Halal,0.00467,0.22229,-0.17994,-0.00432,0.01436,0.02366
185.796P,warm,10,7452-79-1,Ethyl-2-methylbutyrat Kosher Halal,0.00674,0.20831,-0.17258,-0.01281,-0.01615,0.00677
185.902P,fruity,1,8022-96-6,Jasmin-Absolue (blumig) Halal,0.0086,0.51689,-0.17282,-0.1688,-0.08305,0.09222
185.902P,fruity,2,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.01067,0.32832,-0.06401,-0.07492,-0.05429,0.1351
185.902P,fruity,3,68647-72-3,"Orangenterpene, natürlich Kosher Halal BG V",0.00032,0.27228,-0.00414,0.02586,-0.03231,0.20996
185.902P,fruity,4,105-54-4,Ethylbutyrat Kosher Halal,0.0001,0.26667,-0.21887,0.00566,0.04163,0.00051
185.902P,fruity,5,3681-71-8,cis-3-Hexenylacetat Halal Kosher,0.0,0.26399,-0.08922,-0.04889,-0.06629,0.05959
185.902P,fruity,6,7452-79-1,Ethyl-2-methylbutyrat Kosher Halal,0.0,0.23528,-0.19492,-0.01447,-0.01824,0.00765
185.902P,fruity,7,123-51-3,Isoamylalkohol Kosher Halal,0.00071,0.20828,0.0084,0.03732,-0.07492,0.08764
185.902P,fruity,8,123-66-0,Ethylhexanoat Halal,0.0,0.20026,-0.14024,0.00041,0.03852,-0.02109
185.902P,fruity,9,78-70-6,"Linalool ex HO, natürlich Kosher Halal BG",0.0,0.18282,-0.01321,-0.07571,-0.06141,-0.03249
185.902P,fruity,10,3658-77-3,Furaneol Halal,0.0,0.17467,-0.01906,-0.03363,-0.03978,0.0822
185.922P,fruity,1,123-51-3,Isoamylalkohol Kosher Halal,0.001304,0.4363,0.0176,0.07818,-0.15693,0.18359
185.922P,fruity,2,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.00011,0.37621,-0.07335,-0.08584,-0.06221,0.15481
185.922P,fruity,3,3681-71-8,cis-3-Hexenylacetat Halal Kosher,0.0,0.26399,-0.08922,-0.04889,-0.06629,0.05959
185.922P,fruity,4,105-54-4,Ethylbutyrat Kosher Halal,0.01557,0.23407,-0.19212,0.00496,0.03654,0.00045
185.922P,fruity,5,706-14-9,gamma-Decalacton Kosher Halal,0.00719,0.20853,-0.1688,-0.00405,0.01347,0.0222
185.922P,fruity,6,123-66-0,Ethylhexanoat Halal,0.00049,0.19845,-0.13897,0.0004,0.03818,-0.0209
185.922P,fruity,7,3658-77-3,Furaneol Halal,0.0,0.17467,-0.01906,-0.03363,-0.03978,0.0822
185.922P,fruity,8,142-92-7,Hexylacetat Kosher Halal,0.0,0.16612,-0.03274,-0.00897,-0.09334,0.03107
185.922P,fruity,9,1754-62-7,Methyl-trans-cinnamat Halal,0.0,0.16339,-0.11516,0.01806,-0.00017,0.02999
185.922P,fruity,10,659-70-1,Isoamylisovalerat Kosher Halal,0.0,0.15612,-0.04692,-0.01561,-0.09099,0.00259
185.984P,fruity,1,123-51-3,Isoamylalkohol Kosher Halal,0.00285,1.02914,0.04152,0.18441,-0.37017,0.43304
185.984P,fruity,2,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.00038,0.37498,-0.07311,-0.08556,-0.062,0.1543
185.984P,fruity,3,3681-71-8,cis-3-Hexenylacetat Halal Kosher,0.0,0.26399,-0.08922,-0.04889,-0.06629,0.05959
185.984P,fruity,4,105-54-4,Ethylbutyrat Kosher Halal,0.025,0.21445,-0.17601,0.00455,0.03348,0.00041
185.984P,fruity,5,8022-96-6,Jasmin-Absolue (blumig) Halal,0.0035,0.20286,-0.06783,-0.06625,-0.0326,0.03619
185.984P,fruity,6,123-66-0,Ethylhexanoat Halal,0.0,0.20026,-0.14024,0.00041,0.03852,-0.02109
185.984P,fruity,7,78-70-6,"Linalool ex HO, natürlich Kosher Halal BG",0.0,0.18282,-0.01321,-0.07571,-0.06141,-0.03249
185.984P,fruity,8,142-92-7,Hexylacetat Kosher Halal,0.0,0.16612,-0.03274,-0.00897,-0.09334,0.03107
185.984P,fruity,9,1754-62-7,Methyl-trans-cinnamat Halal,0.0,0.16339,-0.11516,0.01806,-0.00017,0.02999
185.984P,fruity,10,3658-77-3,Furaneol Halal,0.0075,0.15849,-0.01729,-0.03051,-0.0361,0.07459
186.179P,warm,1,513-86-0,Acetoin 50% in PG Kosher Halal,0.000958,0.75139,-0.02234,0.4923,-0.20739,-0.02937
186.179P,warm,2,104-55-2,Zimtaldehyd (trans) Halal,0.02502,0.70429,-0.28633,0.14622,-0.25076,0.02098
186.179P,warm,3,107-87-9,"2-Pentanon, natürlich Halal",3.4e-05,0.6902,-0.3018,0.12153,-0.23857,0.02829
186.179P,warm,4,112-12-9,"2-Undecanon, natürlich Halal",0.00024,0.68794,-0.30157,0.11991,-0.23759,0.02888
186.179P,warm,5,6728-26-3,trans-2-Hexenal Kosher Halal,0.00162,0.64252,-0.05508,0.31317,-0.13151,-0.14276
186.179P,warm,6,821-55-6,"2-Nonanon, natürlich Halal",0.00012,0.41866,-0.18012,0.0513,-0.14853,0.03871
186.179P,warm,7,600-14-6,Acetylpropionyl Halal,0.07088,0.3619,-0.08793,0.17763,-0.07938,0.01696
186.179P,warm,8,106-32-1,Ethyloctanoat Halal Kosher,0.000816,0.3498,0.0036,0.07708,0.23668,-0.03244
186.179P,warm,9,124-13-0,Octanal Halal,8e-05,0.29157,-0.07431,0.08055,-0.07604,-0.06067
186.179P,warm,10,3681-71-8,cis-3-Hexenylacetat Halal Kosher,2e-05,0.2635,-0.08905,-0.0488,-0.06617,0.05948
186.190P,fresh,1,98-01-1,Furfural Halal,0.00104,1.16561,-0.05893,-0.30057,-0.03486,-0.77125
186.190P,fresh,2,2305-21-7,trans-2-Hexen-1-ol Halal Kosher,0.004911,0.9084,-0.06971,-0.22146,0.04305,-0.57418
186.190P,fresh,3,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.3103,0.85543,0.16678,0.19519,0.14145,-0.35201
186.190P,fresh,4,706-14-9,gamma-Decalacton Kosher Halal,0.18534,0.68613,0.55543,0.01333,-0.04432,-0.07304
186.190P,fresh,5,124-07-2,Octansäure,0.0033,0.44154,0.08447,0.02728,0.17239,-0.1574
186.190P,fresh,6,1754-62-7,Methyl-trans-cinnamat Halal,0.01702,0.34526,0.24336,-0.03817,0.00036,-0.06338
186.190P,fresh,7,100-52-7,Benzaldehyd Kosher Halal,0.00054,0.31335,0.03134,0.15028,0.01141,-0.12032
186.190P,fresh,8,3681-71-8,cis-3-Hexenylacetat Halal Kosher,0.00041,0.25396,-0.08583,-0.04703,-0.06377,0.05732
186.190P,fresh,9,24851-98-7,Methyldihydrojasmonat,7.2e-05,0.22817,0.00569,-0.03587,0.0314,-0.15521
186.190P,fresh,10,105-54-4,Ethylbutyrat Kosher Halal,0.04119,0.18117,-0.14869,0.00384,0.02828,0.00035
186.192,fresh,1,98-01-1,Furfural Halal,0.000998,1.11713,-0.05648,-0.28807,-0.03341,-0.73917
186.192,fresh,2,2305-21-7,trans-2-Hexen-1-ol Halal Kosher,0.004714,0.87081,-0.06683,-0.2123,0.04127,-0.55042
186.192,fresh,3,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.28987,0.78378,0.15281,0.17884,0.1296,-0.32253
186.192,fresh,4,706-14-9,gamma-Decalacton Kosher Halal,0.17618,0.64352,0.52094,0.0125,-0.04157,-0.06851
186.192,fresh,5,1754-62-7,Methyl-trans-cinnamat Halal,0.015876,0.31133,0.21944,-0.03442,0.00032,-0.05715
186.192,fresh,6,100-52-7,Benzaldehyd Kosher Halal,0.000518,0.29802,0.02981,0.14293,0.01085,-0.11443
186.192,fresh,7,3681-71-8,cis-3-Hexenylacetat Halal Kosher,0.0,0.26399,-0.08922,-0.04889,-0.06629,0.05959
186.192,fresh,8,142-62-1,Hexansäure kräftig,0.0,0.22479,-0.15062,-0.03198,0.02946,-0.01273
186.192,fresh,9,24851-98-7,Methyldihydrojasmonat,6.9e-05,0.2166,0.0054,-0.03405,0.02981,-0.14733
186.192,fresh,10,105-54-4,Ethylbutyrat Kosher Halal,0.03624,0.19129,-0.157,0.00406,0.02986,0.00037
186.277P,fruity,1,64-18-6,"Ameisensäure 80%, natürlich Kosher, Halal",5e-06,0.74412,0.21203,-0.08646,0.04101,-0.40462
186.277P,fruity,2,110-19-0,Isobutylacetat Halal,0.00252,0.65429,0.21715,-0.02593,-0.19711,0.2141
186.277P,fruity,3,142-92-7,Hexylacetat Kosher Halal,0.003075,0.55046,0.10849,0.02972,0.30931,-0.10294
186.277P,fruity,4,78-70-6,"Linalool ex HO, natürlich Kosher Halal BG",0.0,0.18282,-0.01321,-0.07571,-0.06141,-0.03249
186.277P,fruity,5,659-70-1,Isoamylisovalerat Kosher Halal,0.0,0.15612,-0.04692,-0.01561,-0.09099,0.00259
186.277P,fruity,6,121-33-5,"Vanillin ex Eugenol, natürlich Halal Kosher, BG",0.018,0.15397,0.08258,-0.03412,-0.0315,-0.00577
186.277P,fruity,7,513-86-0,Acetoin 50% in PG Kosher Halal,0.0,0.13661,0.00406,-0.0895,0.0377,0.00534
186.277P,fruity,8,116-53-0,2-Methylbuttersäure Halal Kosher,0.002085,0.1362,0.10197,-0.00148,-0.01345,0.01929
186.277P,fruity,9,3681-71-8,cis-3-Hexenylacetat Halal Kosher,0.00535,0.13337,-0.04507,-0.0247,-0.03349,0.0301
186.277P,fruity,10,105-54-4,Ethylbutyrat Kosher Halal,0.0652,0.13275,-0.10896,0.00282,0.02072,0.00025
186.293P,fresh,1,626-77-7,Propylhexanoat,0.00393,0.97487,-0.29733,-0.05133,-0.24559,0.38062
186.293P,fresh,2,513-86-0,Acetoin 50% in PG Kosher Halal,0.001,0.79069,-0.0235,0.51804,-0.21823,-0.03091
186.293P,fresh,3,14901-07-6,beta-Ionon Halal Kosher,0.00855,0.401,-0.00295,0.24983,-0.10049,-0.04773
186.293P,fresh,4,3681-71-8,cis-3-Hexenylacetat Halal Kosher,0.0,0.26399,-0.08922,-0.04889,-0.06629,0.05959
186.293P,fresh,5,105-54-4,Ethylbutyrat Kosher Halal,0.01194,0.24168,-0.19836,0.00513,0.03773,0.00046
186.293P,fresh,6,706-14-9,gamma-Decalacton Kosher Halal,0.00229,0.23532,-0.19049,-0.00457,0.0152,0.02505
186.293P,fresh,7,142-62-1,Hexansäure kräftig,0.0,0.22479,-0.15062,-0.03198,0.02946,-0.01273
186.293P,fresh,8,7452-79-1,Ethyl-2-methylbutyrat Kosher Halal,0.00435,0.21785,-0.18048,-0.0134,-0.01689,0.00708
186.293P,fresh,9,123-66-0,Ethylhexanoat Halal,0.00249,0.19108,-0.13381,0.00039,0.03676,-0.02013
186.293P,fresh,10,78-70-6,"Linalool ex HO, natürlich Kosher Halal BG",0.0,0.18282,-0.01321,-0.07571,-0.06141,-0.03249
186.395P,fruity,1,110-93-0,"Methylheptenon, natürlich Kosher; Halal V;",0.00594,1.80449,-0.01277,1.11576,-0.44463,-0.23134
186.395P,fruity,2,7212-44-4,Nerolidol,0.000694,1.79435,-0.01824,1.10286,-0.44073,-0.23252
186.395P,fruity,3,71-36-3,"Butanol, natürlich Halal",3.6e-05,1.79192,-0.0154,1.10732,-0.441,-0.22819
186.395P,fruity,4,2639-63-6,Hexylbutyrat Halal Kosher,0.001607,1.77954,-0.01103,1.09973,-0.4318,-0.23698
186.395P,fruity,5,14901-07-6,beta-Ionon Halal Kosher,0.0321,1.76968,-0.01303,1.10254,-0.44347,-0.21063
186.395P,fruity,6,513-86-0,Acetoin 50% in PG Kosher Halal,0.0012,0.97604,-0.02901,0.63948,-0.26939,-0.03815
186.395P,fruity,7,98-55-5,alpha-Terpineol Kosher Halal,0.00755,0.67572,-0.04312,0.41079,-0.16627,-0.05554
186.395P,fruity,8,78-70-6,"Linalool ex HO, natürlich Kosher Halal BG",0.000534,0.51375,0.03712,0.21277,0.17257,0.09129
186.395P,fruity,9,123-86-4,Butylacetat Kosher Halal,0.00287,0.40942,0.01262,0.19537,0.10084,0.10059
186.395P,fruity,10,6728-26-3,trans-2-Hexenal Kosher Halal,0.00094,0.32555,-0.02791,0.15867,-0.06663,-0.07233
186.396P,fruity,1,110-93-0,"Methylheptenon, natürlich Kosher; Halal V;",0.00495,1.48989,-0.01054,0.92123,-0.36711,-0.19101
