Rez.-Nr.,Dom_OT,PC1_score,PC1_top1_cas,PC1_top1_name,PC1_top1_contrib,PC1_top2_cas,PC1_top2_name,PC1_top2_contrib,PC1_top3_cas,PC1_top3_name,PC1_top3_contrib,PC1_top4_cas,PC1_top4_name,PC1_top4_contrib,PC1_top5_cas,PC1_top5_name,PC1_top5_contrib,PC2_score,PC2_top1_cas,PC2_top1_name,PC2_top1_contrib,PC2_top2_cas,PC2_top2_name,PC2_top2_contrib,PC2_top3_cas,PC2_top3_name,PC2_top3_contrib,PC2_top4_cas,PC2_top4_name,PC2_top4_contrib,PC2_top5_cas,PC2_top5_name,PC2_top5_contrib,PC3_score,PC3_top1_cas,PC3_top1_name,PC3_top1_contrib,PC3_top2_cas,PC3_top2_name,PC3_top2_contrib,PC3_top3_cas,PC3_top3_name,PC3_top3_contrib,PC3_top4_cas,PC3_top4_name,PC3_top4_contrib,PC3_top5_cas,PC3_top5_name,PC3_top5_contrib,PC4_score,PC4_top1_cas,PC4_top1_name,PC4_top1_contrib,PC4_top2_cas,PC4_top2_name,PC4_top2_contrib,PC4_top3_cas,PC4_top3_name,PC4_top3_contrib,PC4_top4_cas,PC4_top4_name,PC4_top4_contrib,PC4_top5_cas,PC4_top5_name,PC4_top5_contrib
185.028,fresh,-2.289,23696-85-7,beta-Damascenon,-0.24665,3025-30-7,Ethyl-trans,-0.20014,105-54-4,Ethylbutyrat Kosher Halal,-0.19888,7452-79-1,Ethyl-2-methylbutyrat Kosher Halal,-0.18766,706-14-9,gamma-Decalacton Kosher Halal,-0.18125,-0.7996,6728-26-3,trans-2-Hexenal Kosher Halal,0.1439,75-07-0,Acetaldehyd Halal Kosher,-0.12401,23696-85-7,beta-Damascenon,-0.11522,513-86-0,Acetoin 50% in PG Kosher Halal,-0.08667,3025-30-7,Ethyl-trans,-0.0841,-0.5014,617-35-6,Ethylpyruvat,0.10046,659-70-1,Isoamylisovalerat Kosher Halal,-0.09099,23696-85-7,beta-Damascenon,-0.08295,142-92-7,Hexylacetat Kosher Halal,-0.07441,6728-26-3,trans-2-Hexenal Kosher Halal,-0.06043,0.5875,61931-81-5 ,cis-3-Hexenyllactat,0.12628,23696-85-7,beta-Damascenon,0.11361,3025-30-7,Ethyl-trans,0.11168,3658-77-3,Furaneol Halal,0.0822,75-07-0,Acetaldehyd Halal Kosher,-0.06909
185.043P,fresh,-2.3541,3025-30-7,Ethyl-trans,-0.26548,79-31-2,Isobuttersäure,-0.26356,105-54-4,Ethylbutyrat Kosher Halal,-0.189,7452-79-1,Ethyl-2-methylbutyrat Kosher Halal,-0.18552,706-14-9,gamma-Decalacton Kosher Halal,-0.16964,-0.7218,3025-30-7,Ethyl-trans,-0.11156,79-31-2,Isobuttersäure,-0.10661,513-86-0,Acetoin 50% in PG Kosher Halal,-0.08592,78-70-6,Linalool ex HO,0.06692,14901-07-6,beta-Ionon Halal Kosher,-0.06469,0.3438,105-57-7,Acetal Halal,0.49629,659-70-1,Isoamylisovalerat Kosher Halal,-0.08291,142-92-7,Hexylacetat Kosher Halal,-0.0603,78-70-6,Linalool ex HO,0.05428,79-31-2,Isobuttersäure,0.04964,0.7637,79-31-2,Isobuttersäure,0.1787,3025-30-7,Ethyl-trans,0.14814,105-57-7,Acetal Halal,0.12862,118-71-8,Maltol Kosher Halal,0.06181,3658-77-3,Furaneol Halal,0.06102
185.044,fresh,-2.3543,3025-30-7,Ethyl-trans,-0.26548,79-31-2,Isobuttersäure,-0.26356,105-54-4,Ethylbutyrat Kosher Halal,-0.189,7452-79-1,Ethyl-2-methylbutyrat Kosher Halal,-0.18552,706-14-9,gamma-Decalacton Kosher Halal,-0.16964,-0.7182,3025-30-7,Ethyl-trans,-0.11156,79-31-2,Isobuttersäure,-0.10661,513-86-0,Acetoin 50% in PG Kosher Halal,-0.08235,78-70-6,Linalool ex HO,0.06692,14901-07-6,beta-Ionon Halal Kosher,-0.06469,0.3423,105-57-7,Acetal Halal,0.49629,659-70-1,Isoamylisovalerat Kosher Halal,-0.08291,142-92-7,Hexylacetat Kosher Halal,-0.0603,78-70-6,Linalool ex HO,0.05428,79-31-2,Isobuttersäure,0.04964,0.7635,79-31-2,Isobuttersäure,0.1787,3025-30-7,Ethyl-trans,0.14814,105-57-7,Acetal Halal,0.12862,118-71-8,Maltol Kosher Halal,0.06181,3658-77-3,Furaneol Halal,0.06102
185.046,fresh,-2.0045,110-43-0,2-Heptanon Halal,-0.21228,7452-79-1,Ethyl-2-methylbutyrat Kosher Halal,-0.19492,105-54-4,Ethylbutyrat Kosher Halal,-0.18795,706-14-9,gamma-Decalacton Kosher Halal,-0.15201,142-62-1,Hexansäure kräftig,-0.15062,-0.5796,110-43-0,2-Heptanon Halal,0.18973,103-26-4,Methyl-trans-cinnamat,-0.09009,513-86-0,Acetoin 50% in PG Kosher Halal,-0.0895,78-70-6,Linalool ex HO,-0.07571,14901-07-6,beta-Ionon Halal Kosher,-0.06469,0.0917,110-43-0,2-Heptanon Halal,0.50173,142-92-7,Hexylacetat Kosher Halal,-0.09334,659-70-1,Isoamylisovalerat Kosher Halal,-0.09099,111-27-3,Hexanol Kosher Halal,-0.06918,3681-71-8,cis-3-Hexenylacetat Halal Kosher,-0.06629,0.9171,110-43-0,2-Heptanon Halal,0.70927,3681-71-8,cis-3-Hexenylacetat Halal Kosher,0.05959,64-19-7,Essigsäure Halal Kosher,0.05695,118-71-8,Maltol Kosher Halal,0.05402,7011-83-8,Lactojasmon,0.04582
185.086,warm,-1.2997,142-62-1,Hexansäure kräftig,-0.15062,706-14-9,gamma-Decalacton Kosher Halal,-0.14867,7452-79-1,Ethyl-2-methylbutyrat Kosher Halal,-0.13767,1754-62-7,Methyl-trans-cinnamat Halal,-0.11516,600-14-6,Acetylpropionyl Halal,-0.10574,-0.1253,513-86-0,Acetoin 50% in PG Kosher Halal,0.2593,600-14-6,Acetylpropionyl Halal,0.21362,106-32-1,Ethyloctanoat Halal Kosher,0.094,103-26-4,Methyl-trans-cinnamat,-0.09009,78-70-6,Linalool ex HO,-0.07571,-0.3476,106-32-1,Ethyloctanoat Halal Kosher,0.28864,513-86-0,Acetoin 50% in PG Kosher Halal,-0.10924,600-14-6,Acetylpropionyl Halal,-0.09546,142-92-7,Hexylacetat Kosher Halal,-0.09334,659-70-1,Isoamylisovalerat Kosher Halal,-0.09099,0.0145,16491-36-4,cis-3-Hexenylbutyrat Halal,-0.08247,3681-71-8,cis-3-Hexenylacetat Halal Kosher,0.05959,118-71-8,Maltol Kosher Halal,0.055,7011-83-8,Lactojasmon,0.04582,106-32-1,Ethyloctanoat Halal Kosher,-0.03956
185.090P,fruity,-1.1476,97-62-1,Ethylisobutyrat Halal,0.36332,7452-79-1,Ethyl-2-methylbutyrat Kosher Halal,-0.19492,105-54-4,Ethylbutyrat Kosher Halal,-0.19335,706-14-9,gamma-Decalacton Kosher Halal,-0.17671,116-53-0,2-Methylbuttersäure Halal Kosher,-0.11523,-1.1675,97-62-1,Ethylisobutyrat Halal,-0.30218,103-26-4,Methyl-trans-cinnamat,-0.09009,513-86-0,Acetoin 50% in PG Kosher Halal,-0.0895,928-96-1,cis-3-Hexen-1-ol Halal Kosher,-0.08393,78-70-6,Linalool ex HO,-0.07571,-0.9865,97-62-1,Ethylisobutyrat Halal,-0.53285,142-92-7,Hexylacetat Kosher Halal,-0.09334,659-70-1,Isoamylisovalerat Kosher Halal,-0.09099,111-27-3,Hexanol Kosher Halal,-0.06918,78-70-6,Linalool ex HO,-0.06141,0.9144,97-62-1,Ethylisobutyrat Halal,0.52767,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.15136,3658-77-3,Furaneol Halal,0.07607,118-71-8,Maltol Kosher Halal,0.06181,7011-83-8,Lactojasmon,0.04582
185.091,fruity,-1.1142,106-30-9,Ethylheptanoat,-0.16541,142-62-1,Hexansäure kräftig,-0.12599,105-54-4,Ethylbutyrat Kosher Halal,-0.12573,7452-79-1,Ethyl-2-methylbutyrat Kosher Halal,-0.12123,1754-62-7,Methyl-trans-cinnamat Halal,-0.11516,-0.2808,103-26-4,Methyl-trans-cinnamat,0.19006,513-86-0,Acetoin 50% in PG Kosher Halal,-0.0895,106-30-9,Ethylheptanoat,-0.07326,14901-07-6,beta-Ionon Halal Kosher,-0.06469,7212-44-4,Nerolidol,-0.05926,-0.0739,124-07-2,Octansäure,0.09012,111-27-3,Hexanol Kosher Halal,-0.06918,106-30-9,Ethylheptanoat,-0.05276,142-92-7,Hexylacetat Kosher Halal,-0.05007,105-57-7,Acetal Halal,-0.04154,-0.2183,868-57-5,Methyl-2-methylbutyrat,-0.10888,124-07-2,Octansäure,-0.08228,928-96-1,cis-3-Hexen-1-ol Halal Kosher,-0.07958,118-71-8,Maltol Kosher Halal,0.06181,64-19-7,Essigsäure Halal Kosher,0.05695
185.133,fruity,-1.1787,116-53-0,2-Methylbuttersäure Halal Kosher,-0.12948,142-62-1,Hexansäure kräftig,-0.11952,1754-62-7,Methyl-trans-cinnamat Halal,-0.11516,123-66-0,Ethylhexanoat Halal,0.09768,3681-71-8,cis-3-Hexenylacetat Halal Kosher,-0.08922,-0.536,103-26-4,Methyl-trans-cinnamat,0.23174,513-86-0,Acetoin 50% in PG Kosher Halal,-0.0895,928-96-1,cis-3-Hexen-1-ol Halal Kosher,-0.08596,78-70-6,Linalool ex HO,-0.07571,14901-07-6,beta-Ionon Halal Kosher,-0.06469,-0.3029,105-57-7,Acetal Halal,0.29031,142-92-7,Hexylacetat Kosher Halal,-0.09334,659-70-1,Isoamylisovalerat Kosher Halal,-0.09099,111-27-3,Hexanol Kosher Halal,-0.06918,3681-71-8,cis-3-Hexenylacetat Halal Kosher,-0.06629,0.5683,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.15502,3658-77-3,Furaneol Halal,0.0822,105-57-7,Acetal Halal,0.07524,118-71-8,Maltol Kosher Halal,0.06181,3681-71-8,cis-3-Hexenylacetat Halal Kosher,0.05959
185.178HP,fruity,-1.1127,106-30-9,Ethylheptanoat,-0.16541,142-62-1,Hexansäure kräftig,-0.12599,105-54-4,Ethylbutyrat Kosher Halal,-0.12556,7452-79-1,Ethyl-2-methylbutyrat Kosher Halal,-0.12123,1754-62-7,Methyl-trans-cinnamat Halal,-0.11516,-0.2799,103-26-4,Methyl-trans-cinnamat,0.19056,513-86-0,Acetoin 50% in PG Kosher Halal,-0.0895,106-30-9,Ethylheptanoat,-0.07326,14901-07-6,beta-Ionon Halal Kosher,-0.06469,7212-44-4,Nerolidol,-0.05926,-0.0735,124-07-2,Octansäure,0.09012,111-27-3,Hexanol Kosher Halal,-0.06918,106-30-9,Ethylheptanoat,-0.05276,142-92-7,Hexylacetat Kosher Halal,-0.05007,105-57-7,Acetal Halal,-0.04154,-0.2199,868-57-5,Methyl-2-methylbutyrat,-0.10957,124-07-2,Octansäure,-0.08228,928-96-1,cis-3-Hexen-1-ol Halal Kosher,-0.08024,118-71-8,Maltol Kosher Halal,0.06181,64-19-7,Essigsäure Halal Kosher,0.05695
185.237H,fruity,-0.0822,110-19-0,Isobutylacetat Halal,0.21715,64-18-6,Ameisensäure 80%,0.21203,105-54-4,Ethylbutyrat Kosher Halal,-0.10894,142-92-7,Hexylacetat Kosher Halal,0.10835,116-53-0,2-Methylbuttersäure Halal Kosher,0.10184,-0.7871,103-26-4,Methyl-trans-cinnamat,-0.09009,513-86-0,Acetoin 50% in PG Kosher Halal,-0.0895,64-18-6,Ameisensäure 80%,-0.08646,78-70-6,Linalool ex HO,-0.07571,14901-07-6,beta-Ionon Halal Kosher,-0.06469,-0.1103,142-92-7,Hexylacetat Kosher Halal,0.30892,110-19-0,Isobutylacetat Halal,-0.19711,659-70-1,Isoamylisovalerat Kosher Halal,-0.09099,111-27-3,Hexanol Kosher Halal,0.08321,78-70-6,Linalool ex HO,-0.06141,-0.1773,64-18-6,Ameisensäure 80%,-0.40462,110-19-0,Isobutylacetat Halal,0.2141,142-92-7,Hexylacetat Kosher Halal,-0.10281,64-19-7,Essigsäure Halal Kosher,0.05007,7011-83-8,Lactojasmon,0.04582
185.239,fruity,-0.7598,7452-79-1,Ethyl-2-methylbutyrat Kosher Halal,-0.19492,1754-62-7,Methyl-trans-cinnamat Halal,0.17868,142-62-1,Hexansäure kräftig,-0.15062,116-53-0,2-Methylbuttersäure Halal Kosher,-0.12948,105-54-4,Ethylbutyrat Kosher Halal,-0.12317,-0.9152,75-07-0,Acetaldehyd Halal Kosher,-0.22362,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.09256,103-26-4,Methyl-trans-cinnamat,-0.09009,513-86-0,Acetoin 50% in PG Kosher Halal,-0.0895,78-70-6,Linalool ex HO,-0.07571,-0.2782,142-92-7,Hexylacetat Kosher Halal,-0.09334,659-70-1,Isoamylisovalerat Kosher Halal,-0.09099,75-07-0,Acetaldehyd Halal Kosher,-0.08496,3658-77-3,Furaneol Halal,0.06928,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.06707,-0.7295,868-57-5,Methyl-2-methylbutyrat,-0.25333,928-96-1,cis-3-Hexen-1-ol Halal Kosher,-0.16692,3658-77-3,Furaneol Halal,-0.14314,75-07-0,Acetaldehyd Halal Kosher,-0.12458,118-71-8,Maltol Kosher Halal,0.06181
185.267,fruity,0.3561,142-62-1,Hexansäure kräftig,0.43249,116-53-0,2-Methylbuttersäure Halal Kosher,0.25812,7452-79-1,Ethyl-2-methylbutyrat Kosher Halal,0.14704,1754-62-7,Methyl-trans-cinnamat Halal,-0.11516,123-66-0,Ethylhexanoat Halal,0.11003,0.9357,6728-26-3,trans-2-Hexenal Kosher Halal,0.58555,103-26-4,Methyl-trans-cinnamat,0.26904,75-18-3,Dimethylsulfid,0.26789,78-70-6,Linalool ex HO,0.22411,142-62-1,Hexansäure kräftig,0.09182,-0.6041,6728-26-3,trans-2-Hexenal Kosher Halal,-0.2459,78-70-6,Linalool ex HO,0.18177,75-18-3,Dimethylsulfid,0.14671,142-92-7,Hexylacetat Kosher Halal,-0.09334,659-70-1,Isoamylisovalerat Kosher Halal,-0.09099,1.6068,75-18-3,Dimethylsulfid,1.16668,6728-26-3,trans-2-Hexenal Kosher Halal,-0.26692,78-70-6,Linalool ex HO,0.09616,3658-77-3,Furaneol Halal,0.0822,118-71-8,Maltol Kosher Halal,0.06181
185.291,fresh,-1.4907,105-54-4,Ethylbutyrat Kosher Halal,-0.17601,142-62-1,Hexansäure kräftig,-0.15062,7452-79-1,Ethyl-2-methylbutyrat Kosher Halal,-0.12905,706-14-9,gamma-Decalacton Kosher Halal,-0.12133,1754-62-7,Methyl-trans-cinnamat Halal,-0.11516,-0.6601,513-86-0,Acetoin 50% in PG Kosher Halal,-0.0895,78-70-6,Linalool ex HO,-0.07571,14901-07-6,beta-Ionon Halal Kosher,-0.06469,7212-44-4,Nerolidol,-0.05926,2639-63-6,Hexylbutyrat Halal Kosher,-0.05712,-0.2,142-92-7,Hexylacetat Kosher Halal,0.10323,659-70-1,Isoamylisovalerat Kosher Halal,-0.09099,111-27-3,Hexanol Kosher Halal,-0.06918,78-70-6,Linalool ex HO,-0.06141,105-57-7,Acetal Halal,-0.04154,0.2189,3658-77-3,Furaneol Halal,0.0822,118-71-8,Maltol Kosher Halal,0.06181,64-19-7,Essigsäure Halal Kosher,0.05695,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.05457,7011-83-8,Lactojasmon,0.04582
185.294,fruity,-0.793,431-03-8,Diacetyl Halal,0.22336,706-14-9,gamma-Decalacton Kosher Halal,-0.16069,7452-79-1,Ethyl-2-methylbutyrat Kosher Halal,-0.13574,1754-62-7,Methyl-trans-cinnamat Halal,-0.11337,3681-71-8,cis-3-Hexenylacetat Halal Kosher,-0.08922,-0.4046,513-86-0,Acetoin 50% in PG Kosher Halal,0.23452,106-32-1,Ethyloctanoat Halal Kosher,0.13423,103-26-4,Methyl-trans-cinnamat,-0.09009,78-70-6,Linalool ex HO,-0.07571,14901-07-6,beta-Ionon Halal Kosher,-0.06469,-0.1541,106-32-1,Ethyloctanoat Halal Kosher,0.41217,431-03-8,Diacetyl Halal,-0.13221,111-27-3,Hexanol Kosher Halal,0.10198,513-86-0,Acetoin 50% in PG Kosher Halal,-0.09879,142-92-7,Hexylacetat Kosher Halal,-0.09334,0.1851,431-03-8,Diacetyl Halal,0.08364,3658-77-3,Furaneol Halal,0.06327,118-71-8,Maltol Kosher Halal,0.06181,3681-71-8,cis-3-Hexenylacetat Halal Kosher,0.05959,106-32-1,Ethyloctanoat Halal Kosher,-0.05649
185.309P,floral,-3.2984,141-12-8,Nerylacetat Halal,-0.36839,123-11-5,Anisaldehyd Halal,-0.35543,104-20-1,Himbeerketonmethylether Halal,-0.35543,127-41-3,alpha-Ionon Halal Kosher,-0.28561,105-54-4,Ethylbutyrat Kosher Halal,-0.21105,-2.1407,141-12-8,Nerylacetat Halal,-0.31929,123-11-5,Anisaldehyd Halal,-0.30847,104-20-1,Himbeerketonmethylether Halal,-0.30847,127-41-3,alpha-Ionon Halal Kosher,-0.24868,14901-07-6,beta-Ionon Halal Kosher,0.18384,-3.1532,141-12-8,Nerylacetat Halal,-0.52833,104-20-1,Himbeerketonmethylether Halal,-0.52168,123-11-5,Anisaldehyd Halal,-0.52168,127-41-3,alpha-Ionon Halal Kosher,-0.39148,100-51-6,Benzylalkohol Halal,-0.29908,6.3053,123-11-5,Anisaldehyd Halal,1.21925,104-20-1,Himbeerketonmethylether Halal,1.21925,141-12-8,Nerylacetat Halal,1.21602,127-41-3,alpha-Ionon Halal Kosher,0.85765,100-51-6,Benzylalkohol Halal,0.74148
185.314,fruity,-0.642,107-92-6,Buttersäure Halal Kosher,0.12235,142-62-1,Hexansäure kräftig,-0.11823,1754-62-7,Methyl-trans-cinnamat Halal,-0.11516,123-66-0,Ethylhexanoat Halal,-0.0806,141-78-6,Ethylacetat Kosher Halal,-0.0746,-0.4527,103-26-4,Methyl-trans-cinnamat,0.17024,513-86-0,Acetoin 50% in PG Kosher Halal,-0.0895,78-70-6,Linalool ex HO,-0.07571,14901-07-6,beta-Ionon Halal Kosher,-0.06469,7212-44-4,Nerolidol,-0.05926,0.2042,142-92-7,Hexylacetat Kosher Halal,0.15252,659-70-1,Isoamylisovalerat Kosher Halal,0.13396,78-70-6,Linalool ex HO,-0.06141,111-27-3,Hexanol Kosher Halal,0.04729,3681-71-8,cis-3-Hexenylacetat Halal Kosher,-0.04531,0.0455,107-92-6,Buttersäure Halal Kosher,-0.08394,3658-77-3,Furaneol Halal,0.07991,64-19-7,Essigsäure Halal Kosher,0.05695,110-43-0,2-Heptanon Halal,0.0555,142-92-7,Hexylacetat Kosher Halal,-0.05076
185.321,fruity,0.0544,3681-71-8,cis-3-Hexenylacetat Halal Kosher,0.45203,1754-62-7,Methyl-trans-cinnamat Halal,0.24145,105-54-4,Ethylbutyrat Kosher Halal,-0.15628,142-62-1,Hexansäure kräftig,-0.15062,706-14-9,gamma-Decalacton Kosher Halal,0.12829,-0.4613,3681-71-8,cis-3-Hexenylacetat Halal Kosher,0.24772,103-26-4,Methyl-trans-cinnamat,-0.09009,513-86-0,Acetoin 50% in PG Kosher Halal,-0.0895,78-70-6,Linalool ex HO,-0.07571,14901-07-6,beta-Ionon Halal Kosher,-0.06469,0.0492,3681-71-8,cis-3-Hexenylacetat Halal Kosher,0.33589,142-92-7,Hexylacetat Kosher Halal,-0.09334,659-70-1,Isoamylisovalerat Kosher Halal,-0.09099,111-27-3,Hexanol Kosher Halal,-0.06918,78-70-6,Linalool ex HO,-0.06141,-0.4817,3681-71-8,cis-3-Hexenylacetat Halal Kosher,-0.30191,928-96-1,cis-3-Hexen-1-ol Halal Kosher,-0.11578,1754-62-7,Methyl-trans-cinnamat Halal,-0.06289,64-19-7,Essigsäure Halal Kosher,0.05687,7011-83-8,Lactojasmon,0.04582
185.339P,fruity,-0.2786,78-83-1,Isobutanol Halal,0.97219,706-14-9,gamma-Decalacton Kosher Halal,-0.17671,105-54-4,Ethylbutyrat Kosher Halal,-0.16727,142-62-1,Hexansäure kräftig,-0.14829,123-66-0,Ethylhexanoat Halal,-0.1285,-0.5299,123-51-3,Isoamylalkohol Kosher Halal,0.21489,78-83-1,Isobutanol Halal,-0.18626,75-18-3,Dimethylsulfid,0.17107,513-86-0,Acetoin 50% in PG Kosher Halal,-0.0895,928-96-1,cis-3-Hexen-1-ol Halal Kosher,-0.0835,-2.0121,78-83-1,Isobutanol Halal,-0.95961,123-51-3,Isoamylalkohol Kosher Halal,-0.43135,122-78-1 /  64-17-5,Phenylacetaldehyd 10% in Ethanol,-0.20448,66-25-1,Hexanal Kosher Halal,0.11784,75-18-3,Dimethylsulfid,0.09369,4.8155,78-83-1,Isobutanol Halal,1.36968,122-78-1 /  64-17-5,Phenylacetaldehyd 10% in Ethanol,1.30465,75-18-3,Dimethylsulfid,0.74504,123-51-3,Isoamylalkohol Kosher Halal,0.50461,61931-81-5 ,cis-3-Hexenyllactat,0.18182
185.382P,fresh,-2.14,54814-64-1,Massoialacton,-0.2306,105-54-4,Ethylbutyrat Kosher Halal,-0.18539,706-14-9,gamma-Decalacton Kosher Halal,-0.17583,119-36-8,Methylsalicylat Halal,-0.1573,7452-79-1,Ethyl-2-methylbutyrat Kosher Halal,-0.15425,-0.5482,6728-26-3,trans-2-Hexenal Kosher Halal,0.41762,513-86-0,Acetoin 50% in PG Kosher Halal,-0.0895,54814-64-1,Massoialacton,-0.07899,78-70-6,Linalool ex HO,-0.07571,14901-07-6,beta-Ionon Halal Kosher,-0.06469,0.271,6728-26-3,trans-2-Hexenal Kosher Halal,-0.17538,713-95-1,delta-Dodecalacton Halal,0.1396,119-36-8,Methylsalicylat Halal,0.13376,142-92-7,Hexylacetat Kosher Halal,0.12051,2445-77-4,2-Methylbutylisovalerat,0.09379,-0.7324,713-95-1,delta-Dodecalacton Halal,-0.23308,6728-26-3,trans-2-Hexenal Kosher Halal,-0.19037,119-36-8,Methylsalicylat Halal,-0.16548,2305-21-7,trans-2-Hexen-1-ol Halal Kosher,-0.15386,54814-64-1,Massoialacton,-0.14162
185.471,fruity,2.6951,105-54-4,Ethylbutyrat Kosher Halal,0.54137,123-66-0,Ethylhexanoat Halal,0.50572,8016-03-3,Davana-Öl,0.39472,103-36-6,Ethylcinnamat Halal,0.38876,116-53-0,2-Methylbuttersäure Halal Kosher,0.28981,-0.7243,103-26-4,Methyl-trans-cinnamat,0.28697,513-86-0,Acetoin 50% in PG Kosher Halal,-0.0895,928-96-1,cis-3-Hexen-1-ol Halal Kosher,-0.08596,78-70-6,Linalool ex HO,-0.07571,14901-07-6,beta-Ionon Halal Kosher,-0.06469,-2.029,8016-03-3,Davana-Öl,-0.23607,103-36-6,Ethylcinnamat Halal,-0.23312,67-64-1,Aceton,-0.15233,123-66-0,Ethylhexanoat Halal,-0.13892,110-19-0,Isobutylacetat Halal,-0.13689,1.5187,8016-03-3,Davana-Öl,0.18856,103-36-6,Ethylcinnamat Halal,0.18359,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.15502,110-19-0,Isobutylacetat Halal,0.14869,67-64-1,Aceton,0.12028
185.507P,warm,-2.3609,107-87-9,2-Pentanon,-0.3018,112-12-9,2-Undecanon,-0.30157,821-55-6,2-Nonanon,-0.18012,706-14-9,gamma-Decalacton Kosher Halal,-0.15628,142-62-1,Hexansäure kräftig,-0.14874,0.8715,513-86-0,Acetoin 50% in PG Kosher Halal,0.4923,6728-26-3,trans-2-Hexenal Kosher Halal,0.31317,600-14-6,Acetylpropionyl Halal,0.17763,107-87-9,2-Pentanon,0.12153,112-12-9,2-Undecanon,0.11991,-1.2508,107-87-9,2-Pentanon,-0.23857,112-12-9,2-Undecanon,-0.23759,106-32-1,Ethyloctanoat Halal Kosher,0.23668,513-86-0,Acetoin 50% in PG Kosher Halal,-0.20739,821-55-6,2-Nonanon,-0.14853,0.0696,6728-26-3,trans-2-Hexenal Kosher Halal,-0.14276,66-25-1,Hexanal Kosher Halal,0.07677,16491-36-4,cis-3-Hexenylbutyrat Halal,-0.06628,124-13-0,Octanal Halal,-0.06067,118-71-8,Maltol Kosher Halal,0.06012
185.513P,fresh,-2.0586,105-54-4,Ethylbutyrat Kosher Halal,-0.20888,98-55-5,alpha-Terpineol Kosher Halal,-0.20021,7452-79-1,Ethyl-2-methylbutyrat Kosher Halal,-0.18595,706-14-9,gamma-Decalacton Kosher Halal,-0.16832,142-62-1,Hexansäure kräftig,-0.14056,1.168,98-55-5,alpha-Terpineol Kosher Halal,1.90739,103-26-4,Methyl-trans-cinnamat,-0.09009,513-86-0,Acetoin 50% in PG Kosher Halal,-0.0895,928-96-1,cis-3-Hexen-1-ol Halal Kosher,-0.06546,14901-07-6,beta-Ionon Halal Kosher,-0.06469,-1.0819,98-55-5,alpha-Terpineol Kosher Halal,-0.77201,659-70-1,Isoamylisovalerat Kosher Halal,-0.08594,142-92-7,Hexylacetat Kosher Halal,-0.08252,3681-71-8,cis-3-Hexenylacetat Halal Kosher,-0.06015,928-96-1,cis-3-Hexen-1-ol Halal Kosher,-0.04744,0.1664,98-55-5,alpha-Terpineol Kosher Halal,-0.25786,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.11805,3658-77-3,Furaneol Halal,0.0822,118-71-8,Maltol Kosher Halal,0.06181,64-19-7,Essigsäure Halal Kosher,0.05695
185.514,fruity,-1.2752,116-53-0,2-Methylbuttersäure Halal Kosher,-0.12948,93-92-5,Styralylacetat Halal,-0.12781,142-62-1,Hexansäure kräftig,-0.12573,706-14-9,gamma-Decalacton Kosher Halal,-0.09242,3681-71-8,cis-3-Hexenylacetat Halal Kosher,-0.08508,-1.0084,93-92-5,Styralylacetat Halal,-0.1354,103-26-4,Methyl-trans-cinnamat,-0.09009,513-86-0,Acetoin 50% in PG Kosher Halal,-0.0895,928-96-1,cis-3-Hexen-1-ol Halal Kosher,-0.0849,78-70-6,Linalool ex HO,-0.07571,-0.1346,105-57-7,Acetal Halal,0.30452,659-70-1,Isoamylisovalerat Kosher Halal,-0.09099,142-92-7,Hexylacetat Kosher Halal,-0.08469,111-27-3,Hexanol Kosher Halal,-0.0683,3681-71-8,cis-3-Hexenylacetat Halal Kosher,-0.06322,0.4929,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.1531,3658-77-3,Furaneol Halal,0.0822,105-57-7,Acetal Halal,0.07892,118-71-8,Maltol Kosher Halal,0.06181,3681-71-8,cis-3-Hexenylacetat Halal Kosher,0.05683
185.578P,fruity,4.9225,7452-79-1,Ethyl-2-methylbutyrat Kosher Halal,1.11717,431-03-8,Diacetyl Halal,0.72764,5471-51-2,Himbeerketon Halal,0.68144,79-09-4,Propionsäure Kosher Halal,0.47175,64-19-7,Essigsäure Halal Kosher,0.38912,-0.9676,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.23983,431-03-8,Diacetyl Halal,-0.17613,64-19-7,Essigsäure Halal Kosher,-0.1652,5471-51-2,Himbeerketon Halal,-0.14987,79-09-4,Propionsäure Kosher Halal,-0.13044,0.4677,659-70-1,Isoamylisovalerat Kosher Halal,0.54568,431-03-8,Diacetyl Halal,-0.43071,106-27-4,Isoamylbutyrat Halal,0.22713,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.1738,79-09-4,Propionsäure Kosher Halal,0.15259,-2.3151,64-19-7,Essigsäure Halal Kosher,-0.61803,5471-51-2,Himbeerketon Halal,-0.48557,106-27-4,Isoamylbutyrat Halal,-0.45791,928-96-1,cis-3-Hexen-1-ol Halal Kosher,-0.43251,79-09-4,Propionsäure Kosher Halal,-0.29805
