Rez.-Nr.,Dom_OT,PC1_score,PC1_top1_cas,PC1_top1_name,PC1_top1_contrib,PC1_top2_cas,PC1_top2_name,PC1_top2_contrib,PC1_top3_cas,PC1_top3_name,PC1_top3_contrib,PC1_top4_cas,PC1_top4_name,PC1_top4_contrib,PC1_top5_cas,PC1_top5_name,PC1_top5_contrib,PC2_score,PC2_top1_cas,PC2_top1_name,PC2_top1_contrib,PC2_top2_cas,PC2_top2_name,PC2_top2_contrib,PC2_top3_cas,PC2_top3_name,PC2_top3_contrib,PC2_top4_cas,PC2_top4_name,PC2_top4_contrib,PC2_top5_cas,PC2_top5_name,PC2_top5_contrib,PC3_score,PC3_top1_cas,PC3_top1_name,PC3_top1_contrib,PC3_top2_cas,PC3_top2_name,PC3_top2_contrib,PC3_top3_cas,PC3_top3_name,PC3_top3_contrib,PC3_top4_cas,PC3_top4_name,PC3_top4_contrib,PC3_top5_cas,PC3_top5_name,PC3_top5_contrib,PC4_score,PC4_top1_cas,PC4_top1_name,PC4_top1_contrib,PC4_top2_cas,PC4_top2_name,PC4_top2_contrib,PC4_top3_cas,PC4_top3_name,PC4_top3_contrib,PC4_top4_cas,PC4_top4_name,PC4_top4_contrib,PC4_top5_cas,PC4_top5_name,PC4_top5_contrib
187.894P,fruity,-0.0986,78-70-6,Linalool ex HO,0.53836,3681-71-8,cis-3-Hexenylacetat Halal Kosher,0.06027,120-51-4,Benzylbenzoat Halal,-0.03574,110-38-3,Ethyldecanoat Halal,-0.03212,134-20-3,Methylanthranilat Halal,-0.03175,-1.4634,78-70-6,Linalool ex HO,-0.46741,106-33-2,Ethyllaurat,-0.13608,8016-38-4,Neroli-Öl Tunisien,-0.13361,134-20-3,Methylanthranilat Halal,-0.13294,617-35-6,Ethylpyruvat,-0.08829,0.9176,110-38-3,Ethyldecanoat Halal,0.84247,78-70-6,Linalool ex HO,0.38928,659-70-1,Isoamylisovalerat Kosher Halal,-0.1893,142-92-7,Hexylacetat Kosher Halal,-0.126,106-33-2,Ethyllaurat,0.10095,1.5613,659-70-1,Isoamylisovalerat Kosher Halal,0.52078,142-92-7,Hexylacetat Kosher Halal,0.34686,110-38-3,Ethyldecanoat Halal,0.31879,106-33-2,Ethyllaurat,0.18733,8016-38-4,Neroli-Öl Tunisien,0.17214
187.895P,odorless,-0.2173,140-11-4,Benzylacetat Halal,0.18889,121-33-5,Vanillin ex Eugenol,0.04561,141-78-6,Ethylacetat Kosher Halal,-0.03928,120-51-4,Benzylbenzoat Halal,-0.03574,78-70-6,Linalool ex HO,-0.0331,0.2431,140-11-4,Benzylacetat Halal,0.10553,121-33-5,Vanillin ex Eugenol,0.09696,108-64-5,Ethylisovalerat Kosher Halal,-0.04699,104-67-6,gamma-Undecalacton Halal,0.03893,116-53-0,2-Methylbuttersäure Halal Kosher,-0.03717,-0.0531,66-25-1,Hexanal Kosher Halal,-0.06231,123-66-0,Ethylhexanoat Halal,-0.05773,123-86-4,Butylacetat Kosher Halal,-0.04821,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.04426,142-92-7,Hexylacetat Kosher Halal,0.042,-1.1363,121-33-5,Vanillin ex Eugenol,0.12096,142-92-7,Hexylacetat Kosher Halal,-0.11563,705-86-2,delta-Decalacton Halal Kosher,-0.11256,659-70-1,Isoamylisovalerat Kosher Halal,-0.10635,108-64-5,Ethylisovalerat Kosher Halal,-0.07043
187.896P,odorless,-0.4118,104-67-6,gamma-Undecalacton Halal,0.09938,120-51-4,Benzylbenzoat Halal,-0.03574,111-13-7,2-Octanon Halal,-0.03508,78-70-6,Linalool ex HO,-0.0331,60-12-8,Phenethylalkohol Halal,-0.03,0.3128,104-67-6,gamma-Undecalacton Halal,0.27699,108-64-5,Ethylisovalerat Kosher Halal,-0.04715,97-62-1,Ethylisobutyrat Halal,-0.03581,14901-07-6,beta-Ionon Halal Kosher,-0.03529,111-13-7,2-Octanon Halal,0.02908,-0.0057,66-25-1,Hexanal Kosher Halal,-0.06231,123-86-4,Butylacetat Kosher Halal,-0.04821,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.04464,142-92-7,Hexylacetat Kosher Halal,0.042,659-70-1,Isoamylisovalerat Kosher Halal,0.03866,-1.1646,111-13-7,2-Octanon Halal,-0.13973,142-92-7,Hexylacetat Kosher Halal,-0.11563,659-70-1,Isoamylisovalerat Kosher Halal,-0.10635,3681-71-8,cis-3-Hexenylacetat Halal Kosher,-0.07492,104-67-6,gamma-Undecalacton Halal,-0.07318
187.897P,fruity,-0.4614,141-78-6,Ethylacetat Kosher Halal,-0.04135,540-18-1,Amylbutyrat,-0.0393,120-51-4,Benzylbenzoat Halal,-0.03574,78-70-6,Linalool ex HO,-0.0331,60-12-8,Phenethylalkohol Halal,-0.03,-0.0405,706-14-9,gamma-Decalacton Kosher Halal,-0.05859,108-64-5,Ethylisovalerat Kosher Halal,-0.04715,7452-79-1,Ethyl-2-methylbutyrat Kosher Halal,0.04354,116-53-0,2-Methylbuttersäure Halal Kosher,-0.03752,97-62-1,Ethylisobutyrat Halal,-0.03581,-0.418,105-54-4,Ethylbutyrat Kosher Halal,-0.09836,123-66-0,Ethylhexanoat Halal,-0.0816,66-25-1,Hexanal Kosher Halal,-0.06231,706-14-9,gamma-Decalacton Kosher Halal,-0.06045,123-86-4,Butylacetat Kosher Halal,-0.04821,-0.5659,706-14-9,gamma-Decalacton Kosher Halal,0.14588,142-92-7,Hexylacetat Kosher Halal,-0.11563,659-70-1,Isoamylisovalerat Kosher Halal,-0.10635,7452-79-1,Ethyl-2-methylbutyrat Kosher Halal,0.08021,3681-71-8,cis-3-Hexenylacetat Halal Kosher,0.07599
187.907,fruity,-0.5195,120-51-4,Benzylbenzoat Halal,-0.03574,78-70-6,Linalool ex HO,-0.0331,141-78-6,Ethylacetat Kosher Halal,-0.03114,60-12-8,Phenethylalkohol Halal,-0.03,68647-72-3,Orangenterpene,-0.02658,-0.0556,108-64-5,Ethylisovalerat Kosher Halal,-0.0439,97-62-1,Ethylisobutyrat Halal,-0.03581,14901-07-6,beta-Ionon Halal Kosher,-0.03529,116-53-0,2-Methylbuttersäure Halal Kosher,-0.02933,78-70-6,Linalool ex HO,0.02874,0.1345,66-25-1,Hexanal Kosher Halal,-0.06231,105-54-4,Ethylbutyrat Kosher Halal,0.05594,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.04958,123-86-4,Butylacetat Kosher Halal,-0.04821,142-92-7,Hexylacetat Kosher Halal,0.042,-1.1891,142-92-7,Hexylacetat Kosher Halal,-0.11563,659-70-1,Isoamylisovalerat Kosher Halal,-0.10635,706-14-9,gamma-Decalacton Kosher Halal,-0.06692,108-64-5,Ethylisovalerat Kosher Halal,-0.0658,2445-77-4,2-Methylbutylisovalerat,-0.06054
187.914P,fruity,-0.046,97-62-1,Ethylisobutyrat Halal,0.31808,118-71-8,Maltol Kosher Halal,0.05328,120-51-4,Benzylbenzoat Halal,-0.03574,78-70-6,Linalool ex HO,-0.0331,79-09-4,Propionsäure Kosher Halal,-0.03051,0.6173,97-62-1,Ethylisobutyrat Halal,0.49984,118-71-8,Maltol Kosher Halal,0.10518,103-26-4,Methyl-trans-cinnamat,-0.04574,14901-07-6,beta-Ionon Halal Kosher,-0.03529,78-70-6,Linalool ex HO,0.02874,-0.1896,118-71-8,Maltol Kosher Halal,-0.09425,66-25-1,Hexanal Kosher Halal,-0.06231,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.05092,103-26-4,Methyl-trans-cinnamat,-0.0494,123-86-4,Butylacetat Kosher Halal,-0.04821,-0.6153,118-71-8,Maltol Kosher Halal,0.18589,142-92-7,Hexylacetat Kosher Halal,-0.11563,659-70-1,Isoamylisovalerat Kosher Halal,-0.10635,3681-71-8,cis-3-Hexenylacetat Halal Kosher,-0.07492,103-26-4,Methyl-trans-cinnamat,0.07043
187.916P,odorless,-0.5054,141-78-6,Ethylacetat Kosher Halal,-0.04146,120-51-4,Benzylbenzoat Halal,-0.03574,78-70-6,Linalool ex HO,-0.0331,60-12-8,Phenethylalkohol Halal,-0.03,3681-71-8,cis-3-Hexenylacetat Halal Kosher,-0.02747,0.018,141-78-6,Ethylacetat Kosher Halal,0.03582,97-62-1,Ethylisobutyrat Halal,-0.03581,14901-07-6,beta-Ionon Halal Kosher,-0.03529,116-53-0,2-Methylbuttersäure Halal Kosher,-0.03174,78-70-6,Linalool ex HO,0.02874,0.057,66-25-1,Hexanal Kosher Halal,-0.06231,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.05092,123-86-4,Butylacetat Kosher Halal,-0.04821,105-54-4,Ethylbutyrat Kosher Halal,0.04679,142-92-7,Hexylacetat Kosher Halal,0.042,-0.9755,142-92-7,Hexylacetat Kosher Halal,-0.11563,659-70-1,Isoamylisovalerat Kosher Halal,-0.10635,3681-71-8,cis-3-Hexenylacetat Halal Kosher,-0.07492,2445-77-4,2-Methylbutylisovalerat,-0.06054,928-96-1,cis-3-Hexen-1-ol Halal Kosher,-0.06047
187.920P,fruity,-0.5647,141-78-6,Ethylacetat Kosher Halal,0.17555,109-94-4,Ethylformiat Halal,-0.07043,33467-73-1,cis-3-Hexenylformiat Kosher Halal,-0.05848,868-57-5,Methyl-2-methylbutyrat,-0.03982,120-51-4,Benzylbenzoat Halal,-0.03574,-0.2871,141-78-6,Ethylacetat Kosher Halal,-0.15169,108-64-5,Ethylisovalerat Kosher Halal,-0.04715,118-71-8,Maltol Kosher Halal,0.03839,116-53-0,2-Methylbuttersäure Halal Kosher,-0.03781,109-94-4,Ethylformiat Halal,-0.0363,-0.026,33467-73-1,cis-3-Hexenylformiat Kosher Halal,0.15361,141-78-6,Ethylacetat Kosher Halal,0.07416,868-57-5,Methyl-2-methylbutyrat,-0.0516,123-86-4,Butylacetat Kosher Halal,-0.04821,142-92-7,Hexylacetat Kosher Halal,0.042,-1.1114,109-94-4,Ethylformiat Halal,-0.19138,142-92-7,Hexylacetat Kosher Halal,-0.11563,659-70-1,Isoamylisovalerat Kosher Halal,-0.10635,108-64-5,Ethylisovalerat Kosher Halal,-0.07067,118-71-8,Maltol Kosher Halal,0.06785
187.923P,fruity,-0.6355,105-37-3,Ethylpropionat Halal,-0.04969,103-26-4,Methyl-trans-cinnamat,0.04238,141-78-6,Ethylacetat Kosher Halal,-0.04146,85-91-6,Dimethylanthranilat,-0.04042,105-54-4,Ethylbutyrat Kosher Halal,-0.03844,-0.171,103-26-4,Methyl-trans-cinnamat,-0.06432,85-91-6,Dimethylanthranilat,-0.05408,116-53-0,2-Methylbuttersäure Halal Kosher,0.04573,75-18-3,Dimethylsulfid,-0.04278,141-78-6,Ethylacetat Kosher Halal,0.03582,-0.0733,75-18-3,Dimethylsulfid,0.47511,105-54-4,Ethylbutyrat Kosher Halal,-0.14551,123-66-0,Ethylhexanoat Halal,-0.14199,105-37-3,Ethylpropionat Halal,-0.07231,103-26-4,Methyl-trans-cinnamat,-0.06948,-0.6775,142-92-7,Hexylacetat Kosher Halal,-0.11563,659-70-1,Isoamylisovalerat Kosher Halal,-0.10635,85-91-6,Dimethylanthranilat,-0.09969,103-26-4,Methyl-trans-cinnamat,0.09905,75-18-3,Dimethylsulfid,0.08387
188.118P,fruity,-0.5839,105-57-7,Acetal Halal,-0.07889,7452-79-1,Ethyl-2-methylbutyrat Kosher Halal,0.04796,1754-62-7,Methyl-trans-cinnamat Halal,-0.03874,120-51-4,Benzylbenzoat Halal,-0.03574,105-54-4,Ethylbutyrat Kosher Halal,-0.03538,0.0259,7452-79-1,Ethyl-2-methylbutyrat Kosher Halal,0.09974,1754-62-7,Methyl-trans-cinnamat Halal,0.08187,706-14-9,gamma-Decalacton Kosher Halal,-0.03962,97-62-1,Ethylisobutyrat Halal,-0.03581,14901-07-6,beta-Ionon Halal Kosher,-0.03529,-0.3444,105-54-4,Ethylbutyrat Kosher Halal,-0.13395,66-25-1,Hexanal Kosher Halal,-0.06231,123-86-4,Butylacetat Kosher Halal,-0.04821,123-66-0,Ethylhexanoat Halal,-0.04206,142-92-7,Hexylacetat Kosher Halal,0.042,-0.5779,7452-79-1,Ethyl-2-methylbutyrat Kosher Halal,0.18376,1754-62-7,Methyl-trans-cinnamat Halal,0.15451,105-57-7,Acetal Halal,-0.14276,142-92-7,Hexylacetat Kosher Halal,-0.11563,659-70-1,Isoamylisovalerat Kosher Halal,-0.10635
188.375P,odorless,-0.5986,141-78-6,Ethylacetat Kosher Halal,-0.04146,120-51-4,Benzylbenzoat Halal,-0.03574,97-64-3,Ethyllactat Halal,-0.03335,78-70-6,Linalool ex HO,-0.0331,60-12-8,Phenethylalkohol Halal,-0.03,-0.1188,108-64-5,Ethylisovalerat Kosher Halal,-0.04715,141-78-6,Ethylacetat Kosher Halal,0.03582,97-62-1,Ethylisobutyrat Halal,-0.03581,14901-07-6,beta-Ionon Halal Kosher,-0.03529,85-91-6,Dimethylanthranilat,-0.03199,-0.0805,66-25-1,Hexanal Kosher Halal,-0.06231,97-64-3,Ethyllactat Halal,-0.05997,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.0489,123-86-4,Butylacetat Kosher Halal,-0.04821,142-92-7,Hexylacetat Kosher Halal,0.042,-1.4056,97-64-3,Ethyllactat Halal,-0.24416,142-92-7,Hexylacetat Kosher Halal,-0.11563,659-70-1,Isoamylisovalerat Kosher Halal,-0.10635,108-64-5,Ethylisovalerat Kosher Halal,-0.07067,3681-71-8,cis-3-Hexenylacetat Halal Kosher,-0.06889
188.402P,fruity,-0.5415,141-78-6,Ethylacetat Kosher Halal,-0.04137,120-51-4,Benzylbenzoat Halal,-0.03574,78-70-6,Linalool ex HO,-0.0331,60-12-8,Phenethylalkohol Halal,-0.03,3681-71-8,cis-3-Hexenylacetat Halal Kosher,-0.02742,-0.0527,108-64-5,Ethylisovalerat Kosher Halal,-0.04713,116-53-0,2-Methylbuttersäure Halal Kosher,-0.03785,97-62-1,Ethylisobutyrat Halal,-0.03581,141-78-6,Ethylacetat Kosher Halal,0.03575,14901-07-6,beta-Ionon Halal Kosher,-0.03529,0.1646,66-25-1,Hexanal Kosher Halal,-0.06231,105-54-4,Ethylbutyrat Kosher Halal,0.05956,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.05091,123-86-4,Butylacetat Kosher Halal,-0.04821,142-92-7,Hexylacetat Kosher Halal,0.042,-1.2538,142-92-7,Hexylacetat Kosher Halal,-0.11563,659-70-1,Isoamylisovalerat Kosher Halal,-0.10635,706-14-9,gamma-Decalacton Kosher Halal,-0.0779,3681-71-8,cis-3-Hexenylacetat Halal Kosher,-0.07477,108-64-5,Ethylisovalerat Kosher Halal,-0.07064
188.412P,fresh,-0.5492,106-32-1,Ethyloctanoat Halal Kosher,-0.12127,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.0478,111-27-3,Hexanol Kosher Halal,-0.04496,141-78-6,Ethylacetat Kosher Halal,-0.04146,120-51-4,Benzylbenzoat Halal,-0.03574,-0.3271,27625-35-0,Isoamyl-2-methylbutyrat,-0.09691,111-27-3,Hexanol Kosher Halal,-0.07172,116-53-0,2-Methylbuttersäure Halal Kosher,0.06961,108-64-5,Ethylisovalerat Kosher Halal,0.05686,106-32-1,Ethyloctanoat Halal Kosher,-0.05247,-1.2705,27625-35-0,Isoamyl-2-methylbutyrat,-0.47516,659-70-1,Isoamylisovalerat Kosher Halal,-0.26172,928-96-1,cis-3-Hexen-1-ol Halal Kosher,-0.19908,106-32-1,Ethyloctanoat Halal Kosher,-0.08224,111-27-3,Hexanol Kosher Halal,0.07595,2.3191,27625-35-0,Isoamyl-2-methylbutyrat,1.30713,659-70-1,Isoamylisovalerat Kosher Halal,0.72003,111-27-3,Hexanol Kosher Halal,0.34884,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.23643,112-14-1,Octylacetat,0.1209
188.462KHP,fruity,-1.2508,33467-74-2,cis-3-Hexenylpropionat,-0.12232,105-68-0,Isoamylpropionat Halal Kosher,-0.10655,10032-13-0,Hexylisovalerat Halal Kosher,-0.10655,103-45-7,Phenethylacetat Halal Kosher,-0.10642,10032-15-2,Hexyl-2-methylbutyrat Halal Kosher,-0.0878,-0.1976,108-64-5,Ethylisovalerat Kosher Halal,0.07609,659-70-1,Isoamylisovalerat Kosher Halal,-0.03981,97-62-1,Ethylisobutyrat Halal,-0.03581,14901-07-6,beta-Ionon Halal Kosher,-0.03529,53398-85-9,cis-3-Hexenyl-2-methylbutyrat,0.0342,-3.5661,53398-85-9,cis-3-Hexenyl-2-methylbutyrat,-0.4086,10032-13-0,Hexylisovalerat Halal Kosher,-0.39232,105-68-0,Isoamylpropionat Halal Kosher,-0.39232,103-45-7,Phenethylacetat Halal Kosher,-0.3923,10032-15-2,Hexyl-2-methylbutyrat Halal Kosher,-0.36164,6.6671,53398-85-9,cis-3-Hexenyl-2-methylbutyrat,0.80382,10032-13-0,Hexylisovalerat Halal Kosher,0.79992,105-68-0,Isoamylpropionat Halal Kosher,0.79992,103-45-7,Phenethylacetat Halal Kosher,0.79923,33467-74-2,cis-3-Hexenylpropionat,0.77392
188.481KHP,warm,-0.6615,121-33-5,Vanillin ex Eugenol,0.14035,765-70-8,Cycloten Halal Kosher,-0.07461,3142-72-1,2-Methyl-2-pentensäure,-0.06057,4166-20-5,Furaneolacetat Halal Kosher,-0.05635,431-03-8,Diacetyl Halal,-0.04723,0.3053,121-33-5,Vanillin ex Eugenol,0.29837,97-62-1,Ethylisobutyrat Halal,-0.03581,14901-07-6,beta-Ionon Halal Kosher,-0.03529,116-53-0,2-Methylbuttersäure Halal Kosher,-0.03498,1754-62-7,Methyl-trans-cinnamat Halal,0.03364,-0.2734,66-25-1,Hexanal Kosher Halal,-0.06231,3142-72-1,2-Methyl-2-pentensäure,-0.0613,659-70-1,Isoamylisovalerat Kosher Halal,-0.05114,123-86-4,Butylacetat Kosher Halal,-0.04821,705-86-2,delta-Decalacton Halal Kosher,-0.03987,-0.3759,121-33-5,Vanillin ex Eugenol,0.37221,659-70-1,Isoamylisovalerat Kosher Halal,0.1407,705-86-2,delta-Decalacton Halal Kosher,-0.12313,765-70-8,Cycloten Halal Kosher,-0.09612,431-03-8,Diacetyl Halal,-0.09077
188.491P,fruity,-0.5789,3658-77-3,Furaneol Halal,-0.09688,141-78-6,Ethylacetat Kosher Halal,-0.04146,120-51-4,Benzylbenzoat Halal,-0.03574,78-70-6,Linalool ex HO,-0.0331,60-12-8,Phenethylalkohol Halal,-0.03,-0.0192,706-14-9,gamma-Decalacton Kosher Halal,-0.05011,118-71-8,Maltol Kosher Halal,0.03694,141-78-6,Ethylacetat Kosher Halal,0.03582,97-62-1,Ethylisobutyrat Halal,-0.03581,14901-07-6,beta-Ionon Halal Kosher,-0.03529,-0.2587,66-25-1,Hexanal Kosher Halal,-0.06231,706-14-9,gamma-Decalacton Kosher Halal,-0.0517,123-86-4,Butylacetat Kosher Halal,-0.04821,623-42-7,Methylbutyrat Halal,-0.0361,75-18-3,Dimethylsulfid,-0.03561,-0.4385,706-14-9,gamma-Decalacton Kosher Halal,0.12478,3658-77-3,Furaneol Halal,0.08064,3681-71-8,cis-3-Hexenylacetat Halal Kosher,-0.06808,106-27-4,Isoamylbutyrat Halal,-0.06688,118-71-8,Maltol Kosher Halal,0.06529
188.560P,odorless,-0.458,141-78-6,Ethylacetat Kosher Halal,0.07284,120-51-4,Benzylbenzoat Halal,-0.03574,78-70-6,Linalool ex HO,-0.0331,60-12-8,Phenethylalkohol Halal,-0.03,68647-72-3,Orangenterpene,-0.02658,-0.1418,141-78-6,Ethylacetat Kosher Halal,-0.06294,108-64-5,Ethylisovalerat Kosher Halal,-0.04715,97-62-1,Ethylisobutyrat Halal,-0.03581,14901-07-6,beta-Ionon Halal Kosher,-0.03529,78-70-6,Linalool ex HO,0.02874,-0.0878,659-70-1,Isoamylisovalerat Kosher Halal,-0.09365,66-25-1,Hexanal Kosher Halal,-0.06231,123-86-4,Butylacetat Kosher Halal,-0.04821,142-92-7,Hexylacetat Kosher Halal,0.042,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.0403,-0.7025,659-70-1,Isoamylisovalerat Kosher Halal,0.25764,142-92-7,Hexylacetat Kosher Halal,-0.11563,108-64-5,Ethylisovalerat Kosher Halal,-0.07067,3681-71-8,cis-3-Hexenylacetat Halal Kosher,-0.06779,106-27-4,Isoamylbutyrat Halal,-0.06688
188.628P,fruity,0.3817,14901-07-6,beta-Ionon Halal Kosher,0.45149,78-70-6,Linalool ex HO,0.15262,140-11-4,Benzylacetat Halal,0.06289,141-78-6,Ethylacetat Kosher Halal,-0.04146,120-51-4,Benzylbenzoat Halal,-0.03574,0.7689,14901-07-6,beta-Ionon Halal Kosher,0.71648,78-70-6,Linalool ex HO,-0.13251,110-93-0,Methylheptenon,0.07211,71-36-3,Butanol,0.072,2639-63-6,Hexylbutyrat Halal Kosher,0.06976,0.9871,123-86-4,Butylacetat Kosher Halal,0.48779,14901-07-6,beta-Ionon Halal Kosher,0.11532,78-70-6,Linalool ex HO,0.11036,71-36-3,Butanol,0.10945,110-93-0,Methylheptenon,0.10921,-1.039,513-86-0,Acetoin 50% in PG Kosher Halal,-0.2263,123-86-4,Butylacetat Kosher Halal,0.16604,7212-44-4,Nerolidol,-0.14403,71-36-3,Butanol,-0.12765,110-93-0,Methylheptenon,-0.12447
188.639P,fruity,-1.1747,16491-36-4,cis-3-Hexenylbutyrat Halal,-0.17881,31501-11-8,cis-3-Hexenylhexanoat Halal,-0.12249,4643-27-0,2-Octen-4-on,-0.10006,64-19-7,Essigsäure Halal Kosher,-0.087,2432-51-1,S-(Methylthio)butyrat,-0.04815,0.0083,64-19-7,Essigsäure Halal Kosher,0.09862,108-64-5,Ethylisovalerat Kosher Halal,-0.04715,116-53-0,2-Methylbuttersäure Halal Kosher,-0.03792,141-78-6,Ethylacetat Kosher Halal,0.03582,97-62-1,Ethylisobutyrat Halal,-0.03581,-0.1852,16491-36-4,cis-3-Hexenylbutyrat Halal,-0.14009,66-25-1,Hexanal Kosher Halal,-0.06231,123-86-4,Butylacetat Kosher Halal,-0.04821,64-19-7,Essigsäure Halal Kosher,-0.0442,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.04414,-2.1346,64-19-7,Essigsäure Halal Kosher,-0.27175,4643-27-0,2-Octen-4-on,-0.25611,31501-11-8,cis-3-Hexenylhexanoat Halal,-0.24095,142-92-7,Hexylacetat Kosher Halal,-0.11563,659-70-1,Isoamylisovalerat Kosher Halal,-0.10635
188.656P,fruity,-0.4925,141-78-6,Ethylacetat Kosher Halal,-0.03999,120-51-4,Benzylbenzoat Halal,-0.03574,78-70-6,Linalool ex HO,-0.0331,60-12-8,Phenethylalkohol Halal,-0.03,68647-72-3,Orangenterpene,-0.02658,-0.0663,108-64-5,Ethylisovalerat Kosher Halal,-0.04234,97-62-1,Ethylisobutyrat Halal,-0.03581,14901-07-6,beta-Ionon Halal Kosher,-0.03529,141-78-6,Ethylacetat Kosher Halal,0.03455,78-70-6,Linalool ex HO,0.02874,0.0336,66-25-1,Hexanal Kosher Halal,-0.06231,105-54-4,Ethylbutyrat Kosher Halal,0.04924,123-86-4,Butylacetat Kosher Halal,-0.04821,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.04406,142-92-7,Hexylacetat Kosher Halal,0.042,-1.034,142-92-7,Hexylacetat Kosher Halal,-0.11563,659-70-1,Isoamylisovalerat Kosher Halal,-0.10635,108-64-5,Ethylisovalerat Kosher Halal,-0.06347,2445-77-4,2-Methylbutylisovalerat,-0.06054,6728-26-3,trans-2-Hexenal Kosher Halal,-0.05825
188.668P,fruity,-0.2055,141-78-6,Ethylacetat Kosher Halal,0.28702,600-14-6,Acetylpropionyl Halal,-0.04968,103-26-4,Methyl-trans-cinnamat,0.03686,120-51-4,Benzylbenzoat Halal,-0.03574,78-70-6,Linalool ex HO,-0.0331,-0.3543,141-78-6,Ethylacetat Kosher Halal,-0.24801,103-26-4,Methyl-trans-cinnamat,-0.05594,108-64-5,Ethylisovalerat Kosher Halal,0.04632,116-53-0,2-Methylbuttersäure Halal Kosher,-0.03792,97-62-1,Ethylisobutyrat Halal,-0.03581,0.1248,141-78-6,Ethylacetat Kosher Halal,0.12125,66-25-1,Hexanal Kosher Halal,-0.06231,103-26-4,Methyl-trans-cinnamat,-0.06042,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.05027,123-86-4,Butylacetat Kosher Halal,-0.04821,-1.1851,600-14-6,Acetylpropionyl Halal,-0.16462,142-92-7,Hexylacetat Kosher Halal,-0.11563,659-70-1,Isoamylisovalerat Kosher Halal,-0.10635,103-26-4,Methyl-trans-cinnamat,0.08613,3681-71-8,cis-3-Hexenylacetat Halal Kosher,-0.07492
188.740P,fruity,0.3467,141-78-6,Ethylacetat Kosher Halal,0.65513,108-64-5,Ethylisovalerat Kosher Halal,0.07823,3681-71-8,cis-3-Hexenylacetat Halal Kosher,0.07359,121-33-5,Vanillin ex Eugenol,0.07295,106-70-7,Methylhexanoat,-0.06035,-0.6113,141-78-6,Ethylacetat Kosher Halal,-0.5661,108-64-5,Ethylisovalerat Kosher Halal,0.16014,121-33-5,Vanillin ex Eugenol,0.15509,106-70-7,Methylhexanoat,-0.07716,142-92-7,Hexylacetat Kosher Halal,-0.07584,0.0193,106-70-7,Methylhexanoat,0.79777,106-27-4,Isoamylbutyrat Halal,-0.34581,142-92-7,Hexylacetat Kosher Halal,-0.32271,141-78-6,Ethylacetat Kosher Halal,0.27676,659-70-1,Isoamylisovalerat Kosher Halal,-0.10139,2.9158,106-27-4,Isoamylbutyrat Halal,0.94469,142-92-7,Hexylacetat Kosher Halal,0.88838,106-70-7,Methylhexanoat,0.49049,25152-84-5 ,trans,0.34984,659-70-1,Isoamylisovalerat Kosher Halal,0.27895
188.819,odorless,-0.5094,586-62-9,Terpinolen,-0.04338,120-51-4,Benzylbenzoat Halal,-0.03574,141-78-6,Ethylacetat Kosher Halal,-0.03545,60-12-8,Phenethylalkohol Halal,-0.03,68647-72-3,Orangenterpene,-0.02658,-0.1336,108-64-5,Ethylisovalerat Kosher Halal,-0.04355,116-53-0,2-Methylbuttersäure Halal Kosher,-0.03738,14901-07-6,beta-Ionon Halal Kosher,-0.03529,141-78-6,Ethylacetat Kosher Halal,0.03064,706-14-9,gamma-Decalacton Kosher Halal,0.02811,0.0635,66-25-1,Hexanal Kosher Halal,-0.06231,105-54-4,Ethylbutyrat Kosher Halal,0.05371,123-86-4,Butylacetat Kosher Halal,-0.04821,659-70-1,Isoamylisovalerat Kosher Halal,0.03634,75-18-3,Dimethylsulfid,-0.03561,-1.6424,586-62-9,Terpinolen,-0.19701,79-31-2,Isobuttersäure,-0.18935,659-70-1,Isoamylisovalerat Kosher Halal,-0.09998,142-92-7,Hexylacetat Kosher Halal,-0.09239,706-14-9,gamma-Decalacton Kosher Halal,-0.06998
