Einzelwerte / Material,,,,,,,
,,,,,,,Benutzer: Petka Jan
Auswahl: CAS,,,,,,,Datum: 27.01.2026 13:22:00
,,,,,,,
"Bearbeitungsstatus: Freigabe zur Entwicklung/Bemusterung, Produktion/freigegeben",,,,,,,
"Lenkungsstatus: , freigegeben",,,,,,,
Abteilung/Sortiment: Abteilung,,,,,,,
Art/Gebiet/Bereich: Rohwaren,,,,,,,
"Werke:RohwarenAustria Juice Bingen, Austria Juice Krdf.",,,,,,,
,,,,,,,
Alle Regeln treffen zu:,,,,,,,
Attribute - Bezeichnung gleich CAS-Nr.:; Hinweis 1 nicht wie ,,,,,,,
,,,,,,,
Stamm-Nr.,Stammbezeichnung,Ident.,Vers.,Int. Id.,Partner,CAS-Nr.: - Hinweis 1,
60020174_+ÖK+,Schwarzkümmel-Öl Ägypten,R05206,002,382,Austria Juice,977017-84-7,
60030944,"2-Ethyl-6-methylpyrazin, natürlich",R05213,001,R05213,Austria Juice,36731-416,
60020147,Strohblumen-Öl,R05258,003,R05258,Austria Juice,8023-95-8,
60030814_+T+,4-Methyl-4-mercaptopentan-2-on,R05262,003,R05262,Austria Juice,19872-52-7,
60050114,Bio Mateblatt-Destillat (EU-LW),R05275,005,BIO P40.1,Austria Juice,-,
R05276,BIO Mateblatt-Extrakt,R05276,005,R05276,Austria Juice,73296-98-7,
60010063,Whisky Pure Jungle Essence,R05287,003,M_0058870,Austria Juice,"8002-48-0
",
60010066,Black Ceylon Tea Pure Jungle Essence ,R05292,001,M_0062616,Austria Juice,950854-40-7,
61070131,Betain,R05302,003,R05302,Austria Juice,107-43-7,
60030911,"2-Methoxy-3-methylpyrazin, natürlich",R05309,001,R05309,Austria Juice,2847-30-5,
60030809,2-Methoxy-3-methylpyrazin Halal Kosher,R05310,004,R05310,Austria Juice,2847-30-5,
60030808_+G+,"3,4-Xylenol",R05311,002,R05311,Austria Juice,95-65-8,
61050033,Stevia Rebaudioside D (E 960a),R05312,003,R05312,Austria Juice,63279-13-0,
R05319,Johannisbrotkernmehl E 410 (Hydrogum LC),R05319,002,R05319,Austria Juice,9000-40-2,
60020134,Massoia Rinde-Öl,R05341,002,R05341,Austria Juice,85085-26-3,
60030295 +K+,4-Methoxy-2-methylbutanthiol 1% in PG,R05342,003,R05342,Austria Juice,94087-83-9,
60020141,Bergamotte-Ölphase,R05366,003,R05366,Austria Juice,8007-75-8,
60030863,Dimethyltrisulfid,R05387,002,R05387,Austria Juice,3658-80-8,
60040025,Ginster absolue typ wässrig,R05399,005,R05399,Austria Juice,129316-65-0,
60030818_+G+,"1-Octen-3-on, 50% in 1-Octen-3-ol Kosher",R05406,003,R05406,Austria Juice,4312-99-6,
R05408,"2,3-Dimethylpyrazin, natürlich",R05408,003,R05408,Austria Juice,5910-89-4,
60030821,Sulfurol Typ fleischig,R05409,003,R05409,Austria Juice,137-00-8,
60020173,"Grapefruit-Öl weiß, BG",R05427,004,R05427,Austria Juice,8016-20-4,
61070078,Entschäumer Witafrol 7420,R05430,003,7420,Austria Juice,85536-07-8,
60020132_+ÖK+,Wintergrün-Öl China,R05440,004,R05440,Austria Juice,90045-28-6,
60030832,"Mango furanon, natürlich",R05442,002,R05442,Austria Juice,14400-67-0,
60030874,Vanillin ex Vanille,R05446,002,R05446,Austria Juice,121-33-5,
61000079,Beta-Carotin 20% P-WD,R05447,002,409942,Austria Juice,7235-40-7,
61000075,Beta-Carotin 10% P-WS (E 160a),R05448,002,409820,Austria Juice,7235-40-7 (nur beta-Carotin),
R05453,Citrus-Extrakt (50% Decanal),R05453,003,R05453,Austria Juice,8028-48-6,
60030838,"Eugenylacetat, natürlich",R05458,003,R05458,Austria Juice,93-28-7,
61070074,BIO Coffein Nicht EU-LW,R05461,006,R05461,Austria Juice,58-08-2,
60030828_+G+,2-Methyl-2-pentenal,R05464,002,R05464,Austria Juice,623-36-9,
60030868,"Isobutylhexanoat, natürlich Halal",R05465,004,R05465,Austria Juice,105-79-3,
R05470,"Bacon Dithiazine, natürlich 10% in Triacetin",R05470,001,R05470,Austria Juice,74595-94-1,
61070124,"Natriumselenit 0,9% in E331",R05475,003,R05475,Austria Juice,68-04-2,
R05581,"3,5-Dimethyl-1,2-cyclopentadion, natürlich",R05581,001,R05581,Austria Juice,13494-07-0,
60030834,"Butylisovalerat, natürlich",R05583,007,R05583,Austria Juice,109-19-3,
60030835,"Butylhexanoat, natürlich",R05584,003,R05584,Austria Juice,626-82-4,
R05589,Steviarome 5000 FMP,R05589,003,R05589,Austria Juice,"91722-21-3, 9050-36-6",
60000244,"Steviarome 2055 (FMP, 4% RebA, MD)",R05590,008,R05590,Austria Juice,91722-21-3,
60050108,BIO Weißtee-Extrakt (EU-LW),R05597,004,P40,Austria Juice,84650-60-2,
R05614,"3-(Methylthio)hexylacetat, natürlich",R05614,002,R05614,Austria Juice,51755-85-2,
R05638,Natriumhydrogencarbonat (E 500),R05638,002,R05638,Austria Juice,144-55-8,
60050115,Grüntee-Extrakt auf Maltodextrin,R05648,005,0488248,Austria Juice,84650-60-2,
61030057,Pantothensäure (Calcium-D-Pantothenat),R05688,004,R05688,Austria Juice,137-08-6,
R05754_AZ,Chinin (Abfüllerzugabe; 90% reiner Chiningehalt),R05754,001,R05754_AZ,Austria Juice,130-89-2 / 804-63-7 / 6119-47-7,
60020143_+ÖK+,Melissen-Öl,R05755,003,R05755,Austria Juice,8014-71-9,
60030843,"p-Cresol, natürlich, 1% in PG Halal",R05772,007,R05772,Austria Juice,106-44-5,
R05777,Malz-Extrakt flüssig,R05777,003,ZEBRA,Austria Juice,8002-48-0,
R05814,Gellan (E 418) / Referenz: Kelcogel HA-B,R05814,002,R05814,Austria Juice,71010-52-1,
R05822,L-Carnitin-Tartrat,R05822,002,R05822,Austria Juice,36687-82-8,
60030858_+ÖK+,Ingwer Oleoresin,R05824,003,R05824,Austria Juice,EU: 84696-15-1 / US: 8007-08-7,
61070083,L-Arginin HCL,R05844,003,411818,Austria Juice,1119-34-2,
60030851,Cinnamylbutyrat,R05846,002,R05846,Austria Juice,103-61-7,
60030887,beta-Naphtylisobutylether,R05847,001,R05847,Austria Juice,2173-57-1,
60030849,beta-Naphthylmethylketon,R05848,002,R05848,Austria Juice,93-08-3,
60030850,Nerolin bromelia,R05849,002,R05849,Austria Juice,93-18-5,
60030852,Allylcinnamat,R05850,002,R05850,Austria Juice,1866-31-5,
61010007_AZ,Trinatriumcitrat-Dihydrat (als Abfüllerzugabe),R05858,001,R05858,Austria Juice,6132-04-3,
61030061,Vitamin D3 (vegan),R05866,002,R05866,Austria Juice,67-97-0,
R05867,bis(Methylthio)methan,R05867,001,R05867,Austria Juice,1618-26-4,
60030859,"p-Dimethylhydroquinon (1,4-Dimethoxybenzol)",R05869,003,R05869,Austria Juice,150-78-7,
60020164,"Zitronen-Öl italienisch, Typ Wintercrop",R05873,003,R05873,Austria Juice,84929-31-7,
61010006_AZ,Trikaliumcitrat Monohydrat (als Abfüllerzugabe),R05881,001,R05881,Austria Juice,6100-05-6,
R05911,L-Alanin,R05911,002,R05911,Austria Juice,56-41-7,
61060014,Magnesiumchlorid-Hexahydrat (als Mineralstoff),R05923,005,R05923,Austria Juice,7791-18-6,
R05930,Bio Vanille-Extrakt,R05930,003,0080106,Austria Juice,8024-06-4,
R05932,"Tanninsäure/Gerbsäure, natürlich",R05932,005,R05932,Austria Juice,72401-53-7,
R05959,Apocarotinal (E160e) Dispersion 20 MCT,R05959,002,52347502,Austria Juice,1107-26-2,
R05983,Methyl-4-methoxybenzoat (Methyl-p-anisat),R05983,002,R05983,Austria Juice,121-98-2,
61050051,"Sorbitsirup (70%, flüssig) (oder E 420)",R05984,001,R05984,Austria Juice,68425-17-2,
60030875,"Hesperetin, natürlich FMP",R06013,001,R06013,Austria Juice,520-33-2,
60030869,"Myristinsäure, natürlich (Tetradecansäure) Halal",R06028,003,R06028,Austria Juice,544-63-8,
61070097,Bourbon Vanillebohnen (für Extraktion),R06030,008,R06030,Austria Juice,8024-06-4,
R06035,Kokosöl raffiniert,R06035,001,100031,Austria Juice,8001-31-8,
60020169,Zedernholz-Öl (Typ Sandelholz),R06060,004,R06060,Austria Juice,68991-36-6,
60030864,Hydrozimtsäure (3-Phenylpropionsäure),R06061,002,R06061,Austria Juice,501-52-0,
60020177,Grapefruit Carbonyls,R06073,003,50825,Austria Juice,8016-20-4,
60020159_+ZK+,Orangen Carbonyls,R06076,005,40825,Austria Juice,68606-94-0,
60010049,Apfel-Wurzelrindenextrakt (90% Phloretin),R06097,004,R06097,Austria Juice,60-82-2,
61000087_Vit,"Riboflavin-5-phosphat, Natrium (als Vitamin)",R06098,001,R06098,Austria Juice,130-40-5,
R06103,Geranium-Öl Fraktion (Citronellol > 70%),R06103,003,R06103,Austria Juice,8000-46-2,
61070091,Zinkgluconat,R06104,002,R06104,Austria Juice,4468-02-4,
61070100,Zitronenmelisse-Blätter (für Extraktion),R06106,003,R06106,Austria Juice,8014-71-9,
R06109,Butylbutyryllactat,R06109,002,R06109,Austria Juice,7492-70-8,
60030866,Vanillinacetat Halal,R06111,003,R06111,Austria Juice,881-68-5,
R06127,"Kakaopulver, fettarm (Bensdorp)",R06127,001,R06127,Austria Juice,84649-99-0,
61000087_FS,"Riboflavin-5-phosphat, Natrium (als E101)",R06130,001,R06130,Austria Juice,130-40-5,
60030933,"2-Acetylthiazol, natürlich",R06141,003,R06141,Austria Juice,24295-03-2,
R06142,"Carrageen (Genuvisco, Typ J-DS) E 407 mit Saccharose",R06142,002,R06142,Austria Juice,9000-07-1,
R06143,"Carrageen (Genuvisco, Typ CSM-2) E 407 mit Saccharose",R06143,002,R06143,Austria Juice,9000-07-1,
61060013,Calciumchlorid-Dihydrat (als Mineralstoff),R06151,001,R06151,Austria Juice,10035-04-8,
60030870_+K+,alpha-Angelicalacton Kosher Halal,R06182,006,R06182,Austria Juice,591-12-8,
60030871,Methylisovalerat Kosher Halal,R06183,004,R06183,Austria Juice,556-24-1,
60030872_+G+,Phenol Kosher Halal,R06184,004,R06184,Austria Juice,108-95-2,
60030929,"2,3-Diethyl-5-methylpyrazin (Haselnusspyrazin) Halal Kosher",R06210,005,R06210,Austria Juice,18138-04-0,
60000246,Mango Treattarome 9831 (FTNF),R06226,003,9831,Austria Juice,90063-86-8,
61070136,Wachsmaisstärke,R06233,002,R06233,Austria Juice,9005-25-8,
60020163_+OK+,"Nelkenknospen-Öl, Typ holzig Kosher",R06245,005,R06245,Austria Juice,8000-34-8,
61000092,Lutein E161b 5-6% (FloraGLO),R06261,002,R06261,Austria Juice,127-40-2,
61000000_Vit,Beta-Carotin 10% CWS/S (als Vitamin),R06272,005,R06272,Austria Juice,7235-40-7,
61070113,Pfefferminzblätter geschnitten (für Extraktion),R06278,004,R06278,Austria Juice,84082-70-2,
61070109,Ingwer geschnitten (für Extraktion),R06280,004,R06280,Austria Juice,84696-15-1,
60020166_+ZK+,BIO Limetten-Öl expressed (Nicht-EU-LW),R06299,005,R06299,Austria Juice,8008-26-2,
R06316_+ZK+,BIO Limetten-Öl (Nicht-EU-LW),R06316,001,R06316,Austria Juice,90063-52-8,
R06350,"Bio Zitronen-Öl, Typ frisch (EU-LW)",R06350,002,R06350,Austria Juice,8008-56-8 ,
61040019,Gummi Arabicum Superstab AA (E414; 20-60 mPa*s),R06356,002,R06356,Austria Juice,9000-01-5,
60030880,Dimethylanthranilat Halal,R06357,002,R06357,Austria Juice,85-91-6,
61050040,D-Ribose,R06368,003,10993/25,Austria Juice,50-69-1,
61070141,Bio Zitronenmelisse geschnitten (für Extraktion) (AT-LW),R06371,002,R06371,Austria Juice,8014-71-9,
R06377_+ÖK+,BIO Zitronenmelissen-Öl (EU-LW),R06377,002,R06377,Austria Juice,8014-71-9,
61050039,Trehalose (Dihydrat-Form),R06382,003,R06382,Austria Juice,6138-23-4,
R06386,Orangen Ölphase Essenz FTNF,R06386,002,R06386,Austria Juice,8028-48-6,
60050152,Fenchel-Extrakt,R06401,004,P70,Austria Juice,92623-75-1,
60050153,Sternanis-Extrakt,R06402,003,P70,Austria Juice,84650-59-9,
60050154,Kümmel-Extrakt,R06405,003,P70,Austria Juice,85940-31-4,
R06422,Carrageen (CEAMGEL FJ 92-005) E 407,R06422,001,R06422,Austria Juice,9000-07-1,
R06436,"2,6-Dimethylpyrazin",R06436,002,R06436,Austria Juice,108-50-9,
R06437,"2,4,5-Trimethylthiazol",R06437,001,R06437,Austria Juice,13623-11-5,
R06438,"2-Methyl-3,5 oder 6-methylthiopyrazin",R06438,002,R06438,Austria Juice,67952-65-2,
R06439,2-Acetyl-3-methylpyrazin,R06439,002,R06439,Austria Juice,23787-80-6,
60030917,5-Methylchinoxalin,R06440,001,R06440,Austria Juice,13708-12-8,
R06441,2-Methylthio-3-methylpyrazin,R06441,001,R06441,Austria Juice,2882-20-4,
60030942,Tanninsäure (als Aromastoff),R06444,002,R06444,Austria Juice,1401-55-4,
R06459,Bockshornkleesamen-Extrakt,R06459,002,R06459,Austria Juice,68990-15-8,
R06519,Glukose-Fruktose-Sirup F42,R06519,002,R06519,Austria Juice,8029-43-4,
61040020,BIO Gummi Arabicum Superstab AA (E 414)  Nicht-EU-LW,R06561,002,R06561,Austria Juice,9000-01-5,
61060021,Magnesiumgluconat Halal,R06566,003,R06566,Austria Juice,59625-89-7,
61040024,BIO Acacia Senegal Gummi (Inavea Original) (Nicht EU-LW) (oder E414),R06570,002,R06570,Austria Juice,9000-01-5,
61040025,Acacia Seyal Gummi (Fibregum B) (E 414; 60-100mPa*s),R06571,002,R06571,Austria Juice,9000-01-05,
61070133,Rinder-Kollagen Pulver (Bodybalance B),R06572,001,R06572,Austria Juice,92113-31-0,
R06590,Fruktose-Glukose-Sirup,R06590,001,R06590,Austria Juice,8029-43-4,
R06595_+G+,grüner Chili-Extrakt (Scotch Bonnet),R06595,001,R06595,Austria Juice,97659-63-7,
60030891,Exaltolid fruchtig,R06612,001,R06612,Austria Juice,106-02-5,
R06658,Hibiskus-Extrakt (wasserlöslich),R06658,002,PF1500522,Austria Juice,84775-96-2,
61070137,BIO Pfefferminzblätter geschnitten (Nicht-EU-LW) (für Extraktion),R06674,002,R06674,Austria Juice,84082-70-2,
60010060,Pyrazin-Mischung (Natural 2-Ethyl-3(5 or 6)-Dimethylpyrazine),R06704,003,R06704,Austria Juice,"13925-07-0, 13360-65-1, 1124-11-4, 14667-55-1",
R06706,Kupfergluconat,R06706,001,R06706,Austria Juice,527-09-3,
60030932,"Benzylisovalerat, natürlich Kosher Halal",R06722,002,R06722,Austria Juice,103-38-8,
61010014,Phosphorsäure Food 75% (E 338) (als Zusatzstoff),R06774,003,R06774,Austria Juice,7664-38-2,
61070139,L-Carnitin (Carnipure crystalline),R06780,001,R06780,Austria Juice,541-15-1,
60030902,Methyl-2-hexenoate ,R06783,006,R06783,Austria Juice,13894-63-8,
60030903,Methyl valerate ,R06784,003,R06784,Austria Juice,624-24-8,
R06821,Bernsteinsäure,R06821,002,R06821,Austria Juice,110-15-6,
60030897_+K+,Acetoin 50% in PG Kosher Halal,R06836,001,R06836,Austria Juice,513-86-0,
60030898_+K+,"Acetoin 50% in PG, natürlich Kosher Halal",R06837,001,R06837,Austria Juice,513-86-0,
60020176_+ÖK+,BIO Pfefferminz-Öl (Nicht EU-LW),R06849,003,R06849,Austria Juice,8006-90-4,
60030923_+K+,"beta-Damascon, natürlich Kosher",R06854,002,R06854,Austria Juice,23726-91-2,
R06862,"Zitronen-Öl, sizilianisch",R06862,003,R06862,Austria Juice,84929-31-7,
61070140,Schwarzkümmel Samen ganz (für Extraktion),R06888,001,NIG001,Austria Juice,84775-51-9,
R06922,Pyrazin,R06922,001,R06922,Austria Juice,290-37-9,
R06923,4-Methylthiazol,R06923,002,R06923,Austria Juice,693-95-8,
R06924,1-Furfurylpyrrol,R06924,001,R06924,Austria Juice,1438-94-4,
60000279,Pfirsich-Aroma FTNF,R06947,004,11011002,Austria Juice,84012-34-0,
61050047,Stevia  Rebaudioside M ( E 960a),R06959,002,6-033,Austria Juice,1220616-44-3,
60040036_+ÖK+,Bockshornklee Absolue,R06991,003,R06991,Austria Juice,68990-15-8,
R06999,Chinarinde geschnitten (für Extraktion),R06999,001,00115,Austria Juice,968990-12-5 ,
R07022,Bio Grapefruit-Öl (Nicht-EU-LW),R07022,003,R07022,Austria Juice,8016-20-4,
60020175,Bio Grapefruit-Öl (Nicht-EU-LW),R07039,002,R07039,Austria Juice,8016-20-4,
R07063,Ethyl-trans-dec-4-enoat,R07063,002,R07063,Austria Juice,76649-16-6,
60030925,"Methyldihydrojasmonat, natürlich",R07064,002,R07064,Austria Juice,2485-98-7,
R07076,Octylisobutyrat,R07076,001,R07076,Austria Juice,109-15-9,
60030914,Butylidene Phthalide,R07109,002,R07109,Austria Juice,551-08-6,
R07111,Methylhexylketon,R07111,001,R07111,Austria Juice,111-13-7,
60030915,3-Ethylpyridine,R07119,002,R07119,Austria Juice,536-78-7,
R07122,Candurin Brown Amber (Glitzer-Effekt) (E 172),R07122,001,1.20617.0000,Austria Juice,12001-26-2,
R07123,Candurin NXT Ruby Red (Glitzer-Effekt) (E 172),R07123,001,1.20624.0000,Austria Juice,7631-86-9,
R07124,Candurin Orange Amber (Glitzer-Effekt) (E 172),R07124,002,1.20615.0000,Austria Juice,12001-26-2,
R07125,Candurin Red Amber (Glitzer-Effekt) (E 172),R07125,002,1.20613.0000,Austria Juice,12001-26-2,
R07126,Candurin Red Lustre (Glitzer-Effekt) (E 172),R07126,002,1.20619.0000,Austria Juice,12001-26-2,
R07127,Candurin Red Sparkle (Glitzer-Effekt) (E 172),R07127,002,1.20622.1000,Austria Juice,12001-26-2,
60030916,Methylthiofuroat,R07138,002,R07138,Austria Juice,S-methyl furan-2-carbothioate,
60020178_+ÖK+,"Wacholderbeeren-Öl, Typ Schnaps",R07154,002,R07154,Austria Juice,84603-69-0,
60030919,Isoamylcinnamat,R07173,002,R07173,Austria Juice,7779-65-9,
60030922,"Propylbutyrat, natürlich Koscher",R07179,001,R07179,Austria Juice,105-66-8,
60050166_+OK+,Capsicum oleoresin,R07180,001,R07180,Austria Juice,84603-55-4,
R07186,Amaranth (E123),R07186,001,R07186,Austria Juice,915-67-3,
60030920_+K+,Ethyl trans-2-decenoat,R07194,001,R07194,Austria Juice,7367-88-6,
R07216_+ÖK+,Weißer Pfeffer-Öl,R07216,001,R07216,Austria Juice,8006-82-4,
60030934,"2-Isobutyl-3-methoxypyrazin, natürlich",R07218,001,R07218,Austria Juice,24683-00-9,
61060014_ZS,Magnesiumchlorid-Hexahydrat (als Zusatzstoff E511),R07221,001,R07221,Austria Juice,7791-18-6,
61020014,Raps-Öl (Canola-Öl) V,R07233,005,R07233,Austria Juice,8002-13-9,
60020179,Zwiebel-Öl V,R07256,002,R07256,Austria Juice,8054-39-5 / 8002-72-0,
R07268,"alpha-Angelicalacton, natürlich ",R07268,001,R07268,Austria Juice,591-12-8,
60050164,Muskatnuss-Öl (niedriger Safrolgehalt),R07281,001,R07281,Austria Juice,84082-68-8,
60030930,Coffee Difuran (Difurfuryldisulphid),R07295,001,R07295,Austria Juice,4437-20-1,
60030926,"Whiskey lactone, natural",R07317,001,R07317,Austria Juice,39212-23-2  ,
60030928,"2,3-Hexanedione",R07318,001,R07318,Austria Juice,3848-24-6,
R07347,Beta-Carotin 15% LCS (als Farbstoff E 160a),R07347,001,5015776,Austria Juice,7235-40-7,
R07375,Dihydrominzlacton 10% in Triacetin,R07375,001,R07375,Austria Juice,92015-65-1,
61060020,"Meersalz, unjodiert Halal",R07380,002,R07380,Austria Juice,7647-14-5 ,
60020192,Orangen-Öl 20-fach,R07391,001,R07391,Austria Juice,"8028-48-6, 8008-57-9
",
61000115,Hickory Brown L-WS (E 150d),R07397,001,419255-0025,Austria Juice,8028-89-5,
60030931_+TK+,"2-Methyl-3-furanthiol, natürlich 1% in PG",R07402,003,R07402,Austria Juice,28588-74-1,
60030937,D-Limonene (99% ex Citrus sinensis),R07407,003,R07407,Austria Juice,5989-27-5,
60010032,Nootkaton 20% (ex Citrus),R07408,001,R07408,Austria Juice,4674-50-4,
R07409,Symcool WS-23,R07409,001,762303,Austria Juice,51115-67-4,
60030948,"Ethylacrylat 1% in Ethanol, natürlich",R07420,001,R07420,Austria Juice,140-88-5,
60020183_+ZK+,Orangen Fraktion (Head block),R07449,001,R07449,Austria Juice,8028-48-6,
R07450_+EK+,Weißer Pfeffer CO2-Extrakt,R07450,002,R07450,Austria Juice,8006-82-4,
60030945,"bis(Methylthio)methan, natürlich",R07464,001,R07464,Austria Juice,1618-26-4,
R07475,Kaliumchlorid (als Mineralstoff),R07475,001,R07475,Austria Juice," 7447-40-7
",
61010017,Natriumgluconat (oder E 576),R07484,002,R07484,Austria Juice,527-07-1,
60050171,Yerba Mate-Extrakt,R07488,001,R07488,Austria Juice,68916-96-1,
61070154,Johannisbrotkernmehl-Protein,R07523,001,R07523,Austria Juice,9000-40-2,
R07533,"Bernsteinsäure, natürlich",R07533,001,R07533,Austria Juice,110-15-6,
60000298,Tee-Aroma (flüssig) (NX),R07542,001,16900465,Austria Juice,84650-60-2,
60020188_+ÖK+,Pfefferminz-Öl,R07547,002,R07547,Austria Juice,84082-70-2,
61010016,Calciumcarbonat (oder E 170),R07568,001,R07568,Austria Juice,471-34-1,
60030938,"1,3-Dimethoxybenzen",R07570,002,R07570,Austria Juice,151-10-0,
60030941,6-Methyl Coumarin,R07573,001,R07573,Austria Juice,92-48-8,
60030946,"Dipropyldisulfid, natürlich",R07584,001,R07584,Austria Juice,629-19-6,
60030947,"Methylpropyldisulfid, natürlich",R07585,001,R07585,Austria Juice,2179-60-4,
R07598_+T+,"2-Isopropyl-5-methyl-2-hexenal, natürlich",R07598,001,R07598,Austria Juice,35158-25-9,
R07608,Stevia Rebaudioside M E 960c  (NAVIA ERM-95),R07608,001,R07608,Austria Juice,1220616-44-3,
60030940,Isophorone,R07613,002,R07613,Austria Juice,78-59-1,
60030921,S-Furfuryl Thioacetate (Tocopherol),R07616,001,R07616,Austria Juice,13678-68-7,
60020189,Ambrettsamen-Öl Halal Kosher,R07617,001,R07617,Austria Juice,8015-62-1,
61040026,Gummi Arabicum (E 414),R07632,001,R07632,Austria Juice,9000-01-5,
60030949,"2,3-Diethylpyrazin",R07646,001,R07646,Austria Juice,15707-24-1,
R07656_+EK+,Bananen-Extrakt,R07656,001,R07656,Austria Juice,89957-82-4,
61040027,Pektin GENU VIS-AGG (E 440),R07665,001,R07665,Austria Juice,9000-69-5,
R07688_FS,Beta-Carotin 10% Emulsion R (als Farbstoff E160a),R07688,001,HNBC10F,Austria Juice,7235-40-7,
60020191,Verbena-Öl Halal,R07698,001,R07698,Austria Juice,8024-12-2,
R07709,Verbena-Öl,R07709,001,R07709,Austria Juice,8024-12-2,
R07725,"Geranylisovalerat, natürlich",R07725,001,R07725,Austria Juice,109-20-6,
